fips,Asthma,COPD,Current.Smoker.Status,Diabetes,Kidney.Disease,Percent.of.pop.AIAN,HIV.Prevalence,Adult.Obesity,Percent.of.pop.65.,Avg.Res.Per.Day,Heart.Disease,Cancer,Organ.Transplant.Pct,f0886817,f0892117,f1256517,f0913917,f0913317,f1330917,f1130917,f1266417,f0931717,f0932017,f1321418,f1321818,f1321918,f1322018,f1525319,f1331817,f1392917,f1393717,f1198418,f1484010,f1348310,f0453110,f0453210,f0453310,f1332610,f1332710,f0453510,f1332810,f0453610,f1463510,f1433613,f1433713,f1491610,f1139619,f1319118,f1419612,f1193515,f1193615,f1194115,f1433913,f1434013,f1434113,f1434213,f1434313,f1434413,f1322317,f1440813,f1408416,f1547217,f1546116,f0679218,f0679418,f0679518,f1461311,f1461413,f1351510,f1492110,HPSA.Score,HPSA.Designation.Population,HPSA.Estimated.Underserved.Population,Total.workers
1119,95.95541401,95.2866242,93.66242038,99.64968153,93.34394904,14.49044586,85.53900088,97.08598726,38.26433121,21.43312102,88.53503185,93.94904459,37.92993631,45.22332506,44.32382134,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,74.3327126,36.29733085,27.90192427,47.08436725,20.93672457,22.08436725,46.99131514,28.15895685,27.53488372,27.50387597,8.186046512,83.1627907,4.978287841,25.81395349,36.58914729,10.40310078,7.131782946,8.589147287,34.1191067,34.31677019,16.92546584,10.94573643,20.36271079,28.84914463,41.79206566,NA,NA,29.1522763,67.6863354,46.05590062,36.22670807,20.62111801,19.40993789,14.23913043,53.13594397,96.66149068,54.79146769,28.71696912,27.84206943,24.20006213,32.78968624,88.28828829,9.975139838,10.5778192,30.72868217,10.94573643,20.15455951,20.15455951,20.17001546,28.74156411
1121,84.45859873,86.78343949,77.13375796,95.03184713,83.69426752,60.50955414,80.49956179,87.89808917,40.36624204,96.43312102,88.53503185,93.94904459,37.92993631,76.08560794,75.2016129,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,87.29050279,98.72749845,36.29733085,93.12538796,47.08436725,20.93672457,22.08436725,46.99131514,77.95715616,78.88372093,40.82170543,74.3875969,91.78294574,65.46215881,68.65116279,44.41860465,63.24031008,71.78294574,59.00775194,80.08684864,63.60248447,16.92546584,52.3875969,77.53738466,80.37325039,82.96853625,58.38769804,76.58340767,82.1978022,84.50310559,83.15217391,84.34782609,81.08695652,76.64596273,71.30434783,82.07577205,72.73291925,82.74434893,77.58675581,76.71885636,76.88723206,77.44641193,61.30785958,32.93971411,24.16899658,79.03875969,52.4496124,20.15455951,20.15455951,20.17001546,25.84358873
1123,82.7388535,85.25477707,74.58598726,93.94904459,83.02547771,55.35031847,68.75547765,71.64012739,72.03821656,92.61146497,88.53503185,93.94904459,37.92993631,76.08560794,64.62468983,28.30334988,28.90818859,42.78846154,92.58684864,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,57.13842334,36.29733085,68.68404718,17.99007444,73.99193548,70.14578164,46.99131514,63.08599814,68.49612403,68.89922481,58.48062016,84.0620155,48.63523573,60.3875969,50.27906977,62.07751938,49.41085271,51.82945736,66.06699752,47.60869565,16.92546584,33.56589147,65.9560929,69.9222395,66.38166895,40.8667288,61.41837645,69.10518053,71.67701863,73.71118012,68.02795031,62.60869565,64.13043478,60,69.14995224,79.64285714,71.02833493,62.78255333,58.67937372,61.69617894,61.57191674,58.6517552,42.89931635,29.49673812,68.27906977,32.4496124,20.15455951,20.15455951,20.17001546,12.26677253
1125,67.51592357,75.44585987,65.44585987,89.49044586,76.27388535,27.07006369,78.17703769,61.62420382,8.455414013,42.51592357,88.53503185,93.94904459,37.92993631,94.18424318,96.89826303,71.77419355,94.49441687,42.78846154,45.70409429,98.85235732,46.6191067,98.13895782,99.58126551,87.29050279,23.24643079,88.98199876,90.59590317,85.48387097,91.50124069,88.33746898,46.99131514,90.03415088,87.9379845,4.139534884,87.78294574,95.78294574,76.65942928,86.69767442,88.26356589,82.4496124,80.40310078,77.76744186,90.94292804,85.83850932,74.76708075,79.70542636,86.70060452,88.89580093,89.26128591,78.56477167,85.70472792,89.48194662,91.98757764,90.93167702,90.71428571,89.53416149,89.22360248,87.42236025,91.59503343,62.26708075,90.76727157,90.03502069,90.26548673,89.81050016,89.46877912,43.24324324,75.93225606,76.31251942,90.04651163,80.41860465,20.15455951,20.15455951,20.17001546,13.41802303
1127,83.21656051,85.85987261,76.17834395,94.33121019,82.2611465,17.96178344,57.60297984,90.39808917,55.74840764,55.35031847,88.53503185,93.94904459,37.92993631,45.22332506,73.92990074,71.77419355,80.47456576,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,74.27063935,57.13842334,36.29733085,90.59590317,85.48387097,78.39640199,22.08436725,46.99131514,73.67277243,77.6744186,59.31782946,76.93023256,70.63565891,64.51612903,60.23255814,76.20155039,59.95348837,66.20155039,55.10077519,76.48883375,57.2826087,52.39130435,33.72093023,72.16035635,78.25816485,78.07797538,43.70922647,77.92149866,82.70015699,78.85093168,83.10559006,80.17080745,76.11801242,72.45341615,67.79503106,78.03247373,80.94720497,80.0063674,73.57529449,75.0850919,70.89158124,70.86051569,58.6517552,19.96581728,27.41534638,75.53488372,35.28682171,20.15455951,20.15455951,20.17001546,NA
1129,86.33757962,88.31210191,81.01910828,96.14649682,84.58598726,95.31847134,33.58895706,48.69426752,52.80254777,14.55414013,88.53503185,93.94904459,37.92993631,45.22332506,28.8926799,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,74.3327126,36.29733085,27.90192427,47.08436725,20.93672457,22.08436725,46.99131514,35.33064266,33.73643411,44.72868217,30.85271318,72.09302326,87.59305211,17.13178295,58.41860465,16.63565891,32.17054264,15.70542636,41.9044665,32.51552795,16.92546584,10.94573643,30.3849825,37.44945568,34.7127223,NA,13.96074933,38.85400314,40.94720497,30.27950311,34.31677019,39.76708075,33.71118012,30.99378882,44.82648838,82.45341615,44.79465138,36.70805476,18.78829135,33.14694004,42.97918608,87.35632184,23.72591672,43.28984157,37.05426357,10.94573643,20.15455951,20.15455951,20.17001546,19.33306868
1131,95.2866242,94.55414013,92.32484076,99.52229299,91.27388535,20.57324841,81.28834356,99.47452229,53.93312102,28.59872611,88.53503185,93.94904459,37.92993631,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,74.3327126,36.29733085,27.90192427,64.26799007,20.93672457,22.08436725,46.99131514,23.68829556,23.10077519,36.3255814,7.534883721,80.89922481,7.102977667,3.596899225,17.68992248,3.674418605,7.798449612,6.759689922,30.08684864,0.217391304,16.92546584,10.94573643,16.64015272,30.1088647,44.35704514,NA,NA,25.77708006,51.80124224,30.86956522,28.10559006,21.86335404,14.36335404,11.11801242,45.63833174,95.41925466,58.03884113,26.01082458,29.40776038,12.28642436,30.67722895,97.46815781,13.79738968,5.327741535,25.79844961,10.94573643,20.15455951,20.15455951,20.17001546,13.14013497
1133,84.68152866,87.1656051,79.07643312,95,84.49044586,62.00636943,16.27957932,82.48407643,77.08598726,47.29299363,88.53503185,93.94904459,37.92993631,45.22332506,55.16439206,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,57.13842334,36.29733085,27.90192427,17.99007444,20.93672457,22.08436725,46.99131514,47.00403601,52.52713178,74,52.24806202,29.11627907,55.16439206,38.0620155,73.1627907,50.03100775,46.20155039,42.17054264,50.99255583,37.01863354,38.81987578,25.53488372,46.99331849,50.97978227,49.21340629,NA,61.41837645,53.42229199,50.45031056,60.34161491,61.95652174,48.95962733,46.92546584,37.11180124,58.10251512,70.27950311,49.31550462,47.18242598,NA,45.04504505,44.4703324,58.6517552,18.53635799,9.53712333,52.93023256,25.89147287,20.15455951,20.15455951,20.17001546,13.85470425
2013,35.2866242,44.7133758,88.31210191,12.89808917,1.210191083,98.91719745,NA,99.8089172,0.939490446,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,85.48387097,20.93672457,22.08436725,46.99131514,6.426575598,0.852713178,66.68217054,0.852713178,36.46511628,82.61476427,81.64341085,67.89147287,26.24806202,24.85271318,32.51162791,8.312655087,62.08074534,16.92546584,10.94573643,0.906776965,0.451010886,3.41997264,NA,NA,NA,1.925465839,2.686335404,2.686335404,1.816770186,3.881987578,9.611801242,7.449856734,58.47826087,2.658389048,6.462909901,NA,9.972041007,8.449829139,20.54986021,60.51895587,90.05902454,1.271317829,10.94573643,20.15455951,20.15455951,20.17001546,NA
2016,29.64968153,27.7388535,65.35031847,6.496815287,2.420382166,96.65605096,NA,98.45541401,0.063694268,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,85.48387097,20.93672457,22.08436725,46.99131514,11.39397703,1.224806202,54.26356589,4.093023256,40.8372093,82.22704715,84.24806202,87.14728682,49.53488372,42.49612403,44.71317829,13.15136476,71.18012422,59.11490683,10.94573643,3.468024181,1.32192846,3.727770178,NA,NA,0.879120879,1.568322981,2.096273292,1.273291925,2.142857143,7.48447205,22.22049689,6.892709328,5.807453416,2.578796562,13.08500478,NA,17.73842808,15.95215906,36.14476546,90.692977,97.51475614,6.480620155,10.94573643,20.15455951,20.15455951,20.17001546,NA
2020,30.31847134,21.81528662,56.78343949,3.917197452,2.929936306,95.06369427,NA,40.76433121,1.942675159,25.06369427,12.5955414,0.461783439,2.24522293,95.14578164,93.61042184,90.32258065,95.23883375,95.54900744,45.70409429,97.08436725,97.56513648,94.86662531,93.88957816,89.78895096,23.24643079,96.89633768,85.35071384,85.48387097,93.81203474,95.53349876,98.37158809,92.61099038,88.01550388,7.379844961,92.0620155,88.12403101,99.53473945,96.62015504,99.41085271,90.23255814,97.73643411,89.89147287,93.64143921,93.88198758,92.42236025,94.80620155,95.99109131,89.73561431,92.68125855,51.53774464,77.92149866,89.19937206,83.54037267,85.34161491,86.86335404,89.9068323,92.73291925,94.9378882,90.44890162,7.748447205,90.89461955,92.9321872,90.33356025,92.94812053,94.93631563,84.17210314,96.30205096,97.26623175,92.46511628,94.07751938,20.15455951,20.15455951,20.17001546,NA
2050,75,67.61146497,99.68152866,21.17834395,0.063694268,99.93630573,NA,35.70063694,0.159235669,11.08280255,12.5955414,0.461783439,2.24522293,45.22332506,45.85918114,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,97.39454094,52.00062035,70.14578164,46.99131514,38.6215461,12.04651163,0.744186047,3.782945736,23.10077519,99.06947891,56.3255814,72.8372093,17.27131783,63.03875969,18.21705426,40.66377171,40.68322981,63.24534161,33.98449612,22.23989819,13.2192846,59.30232558,NA,NA,21.4599686,27.18944099,21.38198758,25.27950311,21.00931677,27.85714286,41.84782609,58.96211398,92.08074534,70.05730659,41.13339701,NA,36.22242933,67.67629699,98.95930413,80.01864512,97.1730351,27.00775194,38.82170543,20.15455951,20.15455951,20.17001546,NA
2060,28.91719745,12.99363057,45.12738854,3.184713376,3.121019108,98.72611465,NA,95.62101911,1.608280255,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,73.6662531,20.93672457,22.08436725,46.99131514,0.962434027,0.186046512,71.64341085,0.403100775,0.480620155,69.50992556,7.11627907,31.47286822,1.689922481,26.80620155,1.875968992,3.660049628,3.99068323,16.92546584,10.94573643,0.28635062,0.34214619,1.436388509,NA,NA,NA,0.543478261,0.51242236,0.49689441,0.465838509,1.180124224,4.673913043,0.716332378,4.767080745,1.512257243,1.018783827,3.675970048,0.807704256,2.702702703,91.20844983,85.27035426,92.32680957,2.07751938,10.94573643,20.15455951,20.15455951,20.17001546,NA
2068,45.12738854,43.66242038,85.41401274,12.7388535,2.356687898,88.59872611,NA,8.678343949,0.191082803,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,47.08436725,20.93672457,22.08436725,46.99131514,3.16671841,0.651162791,62.01550388,2.992248062,6.88372093,33.42121588,16.27906977,17.68992248,6.046511628,12.8372093,4.093023256,5.583126551,30.01552795,16.92546584,10.94573643,6.379255488,1.461897356,1.692886457,NA,NA,NA,2.189440994,0.791925466,0.714285714,1.288819876,2.48447205,12.18944099,1.607768227,50.74534161,2.260426616,4.011461318,NA,3.603603604,10.20503262,95.88381485,86.09384711,82.26157192,5.906976744,10.94573643,20.15455951,20.15455951,20.17001546,NA
2070,46.01910828,51.36942675,95.73248408,16.36942675,0.350318471,99.61783439,NA,68.59872611,0.684713376,3.550955414,12.5955414,0.461783439,2.24522293,45.22332506,26.25620347,28.30334988,28.90818859,42.78846154,45.70409429,95.20781638,94.19975186,86.15074442,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,79.18734491,20.93672457,22.08436725,46.99131514,9.717479044,2.635658915,1.906976744,1.426356589,7.457364341,94.41687345,25.17829457,44.41860465,4.930232558,51.1627907,10.7751938,12.93424318,15.80745342,16.92546584,10.94573643,5.520203627,3.110419907,18.36525308,NA,NA,4.615384615,8.680124224,6.00931677,5.49689441,5.062111801,7.391304348,15.93167702,16.39605221,57.60869565,21.50588984,11.65234002,NA,8.480894688,20.47219633,96.44299472,87.38346799,91.89189189,8.80620155,10.94573643,20.15455951,20.15455951,20.17001546,NA
2090,27.61146497,22.2611465,57.1656051,4.617834395,2.834394904,94.84076433,NA,29.20382166,1.321656051,14.61783439,12.5955414,0.461783439,2.24522293,76.08560794,79.41997519,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,23.24643079,76.70701428,68.68404718,64.26799007,52.00062035,65.80334988,46.99131514,81.09282831,65.42635659,3.984496124,80.46511628,72.15503876,97.58064516,87.37984496,96.01550388,71.90697674,92.0620155,77.31782946,82.0719603,81.92546584,71.13354037,75.59689922,88.57779192,70.29548989,70.2120383,NA,39.49598573,66.60910518,60.49689441,67.76397516,65.49689441,76.83229814,81.92546584,86.58385093,67.90830946,6.366459627,65.17032792,81.40719516,57.0115725,80.73936005,85.77197888,87.35632184,90.75512741,97.46815781,81.24031008,72.31007752,20.15455951,20.15455951,20.17001546,NA
2100,28.82165605,26.52866242,62.1656051,6.401273885,2.675159236,95.82802548,NA,14.57006369,90.47770701,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,79.18734491,20.93672457,22.08436725,46.99131514,4.253337473,2.294573643,90.48062016,4.372093023,6.88372093,62.57754342,12.20155039,6.542635659,8.465116279,23.78294574,4.387596899,7.506203474,23.58695652,35.38819876,10.94573643,6.251988546,4.447900467,4.80506156,NA,NA,0.32967033,2.546583851,1.630434783,1.723602484,5.403726708,4.627329193,15.51242236,3.868194842,8.850931677,4.791467685,4.520853231,NA,3.634669152,12.56601429,97.35942839,89.77625855,91.14631873,5.271317829,10.94573643,20.15455951,20.15455951,20.17001546,NA
2105,36.81528662,30.57324841,71.65605096,6.910828025,2.452229299,98.82165605,NA,43.61464968,64.57006369,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,85.48387097,20.93672457,22.08436725,46.99131514,3.415088482,1.891472868,87.42635659,1.674418605,5.860465116,82.83188586,10.55813953,17.68992248,2.620155039,33.36434109,7.333333333,6.482630273,18.61801242,16.92546584,10.94573643,3.324848871,NA,5.779753762,NA,NA,0.580847724,1.288819876,1.801242236,3.167701863,2.531055901,3.757763975,7.934782609,5.380452085,22.7173913,9.312320917,3.024514486,NA,3.945324635,18.2665424,98.88164026,92.38657551,80.56849953,5.906976744,10.94573643,20.15455951,20.15455951,20.17001546,NA
2110,28.37579618,12.86624204,41.11464968,2.770700637,3.280254777,96.49681529,NA,16.01910828,6.52866242,62.32484076,12.5955414,0.461783439,2.24522293,45.22332506,59.58436725,71.77419355,76.39578164,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,23.24643079,76.70701428,68.68404718,73.6662531,60.25124069,73.43362283,46.99131514,56.06954362,34.54263566,30.35658915,49.89147287,39.20930233,94.882134,85.5503876,92.97674419,51.65891473,85.14728682,58.26356589,57.25806452,75.1863354,56.47515528,82.55813953,54.97931912,44.57231726,43.53625171,NA,NA,36.32653061,27.54658385,26.30434783,18.80434783,35.27950311,58.83540373,76.98757764,37.15377268,5.527950311,41.51544094,57.46577523,45.84751532,60.88847468,62.19322771,64.1814228,97.20323182,95.96147872,51.96899225,83.2248062,20.15455951,20.15455951,20.17001546,NA
2122,38.66242038,31.81528662,73.08917197,6.114649682,2.611464968,95.47770701,NA,47.19745223,26.14649682,18.47133758,12.5955414,0.461783439,2.24522293,86.46091811,78.36538462,71.77419355,69.40136476,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,74.27063935,23.24643079,36.29733085,27.90192427,91.191067,65.8808933,70.14578164,46.99131514,72.24464452,64.55813953,53.28682171,71.62790698,38.93023256,95.54900744,75.50387597,88.43410853,48.71317829,85.58139535,58.69767442,72.79776675,67.48447205,74.39440994,29.56589147,74.61024499,70.73094868,67.51025992,NA,35.74933095,64.28571429,57.51552795,60.68322981,66.44409938,64.17701863,72.76397516,79.7826087,62.97357529,22.11180124,59.12129895,71.12384591,60.75561607,72.04100652,82.47903075,95.60422491,90.97265382,90.29201615,75.34883721,27.20930233,20.15455951,20.15455951,20.17001546,NA
2130,30.85987261,29.14012739,65.73248408,6.082802548,2.547770701,97.5477707,NA,84.68152866,15.73248408,19.58598726,12.5955414,0.461783439,2.24522293,45.22332506,51.8455335,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,23.24643079,36.29733085,27.90192427,64.26799007,20.93672457,22.08436725,46.99131514,30.51847252,16.93023256,32.79069767,25.08527132,24.96124031,89.88833747,79.87596899,72.8372093,28.18604651,73.31782946,39.39534884,32.44416873,60.0310559,50.90062112,81.42635659,35.60292714,24.27682737,28.52257182,NA,NA,16.37362637,15.96273292,21.18012422,20.29503106,22.73291925,34.98447205,51.67701863,21.29894938,19.89130435,31.45495065,31.64597262,16.71204901,34.73128301,45.09164337,89.04939422,94.34431324,95.30910221,28,81.06976744,20.15455951,20.15455951,20.17001546,NA
2150,26.94267516,27.42038217,58.05732484,8.025477707,2.738853503,97.3566879,NA,57.7866242,1.194267516,18.34394904,12.5955414,0.461783439,2.24522293,45.22332506,22.17741935,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,93.02109181,20.93672457,22.08436725,46.99131514,29.35423781,10.15503876,6.294573643,20.03100775,26.91472868,89.5471464,87.62790698,85.75193798,52.09302326,70.66666667,50.68217054,31.91687345,73.66459627,57.12732919,75.19379845,33.13713013,15.17884914,23.35841313,NA,NA,8.96389325,12.5621118,15.2484472,18.01242236,13.92857143,29.98447205,53.43167702,16.14135626,12.73291925,15.18624642,31.7733206,38.22328114,31.56259708,40.75799938,87.35632184,93.7228092,97.63901833,24.03100775,71.48837209,20.15455951,20.15455951,20.17001546,NA
2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,94.882134,20.93672457,22.08436725,46.99131514,18.16206147,3.131782946,0.031007752,0.093023256,1.333333333,97.73573201,15.41085271,6.542635659,1.271317829,24.52713178,0.341085271,19.44789082,17.2515528,37.01863354,10.94573643,7.826916958,NA,44.11764706,NA,NA,9.67032967,13.92857143,12.81055901,12.03416149,11.22670807,7.158385093,6.708074534,42.69340974,97.26708075,56.82903534,21.58548233,NA,12.17769494,52.3454489,100,46.78371659,33.14694004,7.658914729,10.94573643,20.15455951,20.15455951,20.17001546,NA
2164,43.15286624,48.69426752,95.50955414,13.24840764,0.286624204,99.52229299,NA,82.48407643,0.398089172,3.550955414,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,92.24565757,20.93672457,22.08436725,46.99131514,2.111145607,0.434108527,3.751937984,0.248062016,6.465116279,84.80148883,5.317829457,40.99224806,2.620155039,26.34108527,4.201550388,5.024813896,6.677018634,16.92546584,10.94573643,2.370346802,0.65318818,5.625854993,NA,NA,0.486656201,1.459627329,1.288819876,1.677018634,1.381987578,1.133540373,1.863354037,3.247373448,56.78571429,6.988220312,2.29226361,NA,1.770736253,10.34482759,98.50885368,70.2765693,66.60453557,4.589147287,10.94573643,20.15455951,20.15455951,20.17001546,NA
2170,31.87898089,26.62420382,63.18471338,5.222929936,2.802547771,94.26751592,NA,60.0955414,2.993630573,11.84713376,12.5955414,0.461783439,2.24522293,45.22332506,59.78598015,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,74.27063935,23.24643079,76.70701428,68.68404718,91.191067,20.93672457,22.08436725,46.99131514,82.36572493,68.07751938,12.99224806,80.49612403,50.8372093,96.33995037,81.30232558,93.11627907,60.03100775,91.10077519,69.17829457,80.89330025,77.85714286,63.24534161,58.27906977,86.09608654,74.46345257,79.71956224,NA,56.69045495,71.4599686,68.26086957,66.83229814,69.19254658,71.67701863,78.19875776,85.0310559,79.30595352,15.45031056,76.82266794,82.330468,63.92103472,81.14321218,89.25132029,95.41783162,91.73399627,93.89561976,81.05426357,49.78294574,20.15455951,20.15455951,20.17001546,NA
2180,54.36305732,60.15923567,98.69426752,19.36305732,0.095541401,99.7133758,NA,92.6433121,0.270700637,10.95541401,12.5955414,0.461783439,2.24522293,45.22332506,45.58002481,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,95.44044665,20.93672457,22.08436725,46.99131514,22.35330643,6.07751938,1.054263566,2.852713178,14.49612403,97.79776675,47.05426357,52.66666667,8.837209302,58.20155039,12.04651163,24.75186104,28.13664596,40.2173913,41.84496124,13.1403118,6.842923795,37.48290014,NA,NA,12.40188383,17.22049689,11.84782609,12.48447205,14.64285714,17.95031056,28.36956522,33.30149634,88.74223602,48.32855778,23.98917542,NA,20.6119913,48.64864865,98.50885368,58.87197017,98.12053433,16.99224806,43.95348837,20.15455951,20.15455951,20.17001546,NA
2185,30,27.29299363,64.58598726,5.732484076,2.484076433,99.23566879,NA,92.1656051,0.111464968,3.550955414,12.5955414,0.461783439,2.24522293,45.22332506,24.76736973,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,47.08436725,20.93672457,22.08436725,46.99131514,22.01179758,3.069767442,14.12403101,7.658914729,27.24031008,96.52605459,71.17829457,87.28682171,22.60465116,54.20155039,23.75193798,24.22456576,45.68322981,37.01863354,49.08527132,9.449570474,3.639191291,17.44186047,NA,NA,8.96389325,7.763975155,5.49689441,4.751552795,7.406832298,10.57453416,33.91304348,18.91117479,17.67080745,17.35116205,25.34224769,NA,16.71326499,28.30071451,94.1130786,68.38098198,91.51910531,9.395348837,64.17054264,20.15455951,20.15455951,20.17001546,NA
2188,61.62420382,62.1656051,99.04458599,19.96815287,0.159235669,100,NA,95.98726115,0.350318471,11.27388535,12.5955414,0.461783439,2.24522293,45.22332506,26.8455335,28.30334988,28.90818859,42.78846154,45.70409429,93.76550868,46.6191067,91.50124069,89.56265509,20.43761639,23.24643079,36.29733085,27.90192427,94.41687345,20.93672457,22.08436725,46.99131514,16.36137845,3.798449612,0.635658915,1.364341085,16.99224806,97.14640199,30.7751938,58.41860465,6.930232558,51.73643411,5.348837209,19.50992556,15.43478261,16.92546584,50.88372093,7.079223672,3.965785381,29.17236662,NA,NA,7.817896389,9.440993789,7.329192547,7.127329193,7.468944099,9.409937888,24.7826087,29.56064947,89.51863354,40.46482012,18.11524992,NA,13.85523454,44.82758621,99.44082013,59.63331262,96.8157813,10.29457364,51.05426357,20.15455951,20.15455951,20.17001546,NA
2195,19.04458599,25.92356688,61.78343949,5.891719745,2.324840764,94.9044586,NA,7.738853503,79.72929936,12.8343949,12.5955414,0.461783439,2.24522293,45.22332506,42.71091811,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,NA,NA,NA,NA,17.99007444,44.24627792,22.08436725,46.99131514,5.867742937,3.658914729,62.01550388,6.248062016,9.550387597,78.67555831,47.5503876,47.41085271,16.24806202,43.95348837,13.96899225,10.54590571,35.51242236,16.92546584,10.94573643,6.315622017,NA,7.216142271,NA,NA,2.166405024,5.139751553,2.888198758,3.773291925,4.239130435,6.645962733,16.36645963,2.960840497,6.754658385,9.025787966,6.303724928,NA,5.436470954,15.00465983,96.86237962,90.91050342,83.4109972,6.852713178,10.94573643,20.15455951,20.15455951,20.17001546,NA
2198,42.07006369,41.49681529,87.48407643,9.713375796,1.910828025,99.01273885,NA,98.71019108,20.07961783,7.292993631,12.5955414,0.461783439,2.24522293,10.98014888,10.98014888,28.30334988,28.90818859,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,20.43761639,23.24643079,36.29733085,27.90192427,89.88833747,20.93672457,22.08436725,46.99131514,13.28779882,5.395348837,47.06976744,6.542635659,10.58914729,91.12903226,17.82945736,69.70542636,8.015503876,53.08527132,13.68992248,14.60918114,21.18012422,16.92546584,10.94573643,12.45625199,NA,14.94528044,NA,NA,8.665620094,12.6863354,8.152173913,14.11490683,10.46583851,13.15217391,22.87267081,18.94301178,54.20807453,19.3887297,13.11684177,NA,13.71543958,36.62628145,98.32246039,78.83778745,79.58993476,12.17054264,10.94573643,20.15455951,20.15455951,20.17001546,NA
2220,28.63057325,16.43312102,49.01273885,3.662420382,3.025477707,97.00636943,NA,12.65923567,18.13694268,13.12101911,12.5955414,0.461783439,2.24522293,76.08560794,52.6674938,71.77419355,59.58436725,42.78846154,45.70409429,42.63337469,46.6191067,40.53970223,40.98945409,54.60893855,23.24643079,36.29733085,27.90192427,17.99007444,60.25124069,59.24317618,46.99131514,18.9692642,11.42635659,31.14728682,15.2248062,19.24031008,87.96526055,73.56589147,73.87596899,31.10077519,67.30232558,35.33333333,22.11538462,52.79503106,38.81987578,82.94573643,17.59465479,13.00155521,16.43296854,NA,NA,9.968602826,14.50310559,11.55279503,9.813664596,11.08695652,28.47826087,42.3136646,11.11111111,12.2515528,13.67398918,20.18465457,NA,22.08760485,22.4759242,58.6517552,97.60720945,94.14414414,17.5503876,82.79069767,20.15455951,20.15455951,20.17001546,NA
