"county","cntyname","LandSQMI","afact"
"42051","Fayette PA",790.339,1 
"42053","Forest PA",427.185,1 
"42055","Franklin PA",772.224,1 
"42057","Fulton PA",437.551,1 
"42059","Greene PA",575.949,1 
"42061","Huntingdon PA",874.639,1 
"42063","Indiana PA",827.03,1 
"42065","Jefferson PA",652.429,1 
"42067","Juniata PA",391.35,1 
"42069","Lackawanna PA",459.078,1 
"42071","Lancaster PA",943.81,1 
"42073","Lawrence PA",358.175,1 
"42075","Lebanon PA",361.833,1 
"42077","Lehigh PA",345.166,1 
"42079","Luzerne PA",890.333,1 
"42081","Lycoming PA",1228.594,1 
"42083","Mc Kean PA",979.197,1 
"42085","Mercer PA",672.575,1 
"42087","Mifflin PA",411.031,1 
"42089","Monroe PA",608.286,1 
"42091","Montgomery PA",483.04,1 
"42093","Montour PA",130.242,1 
"42095","Northampton PA",369.671,1 
"42097","Northumberland PA",458.368,1 
"42099","Perry PA",551.445,1 
"42101","Philadelphia PA",134.101,1 
"42103","Pike PA",544.961,1 
"42105","Potter PA",1081.323,1 
"42107","Schuylkill PA",778.634,1 
"42109","Snyder PA",328.705,1 
"42111","Somerset PA",1074.374,1 
"42113","Sullivan PA",449.94,1 
"42115","Susquehanna PA",823.435,1 
"42117","Tioga PA",1133.788,1 
"42119","Union PA",315.982,1 
"42121","Venango PA",674.284,1 
"42123","Warren PA",884.135,1 
"42125","Washington PA",856.989,1 
"42127","Wayne PA",725.604,1 
"42129","Westmoreland PA",1027.554,1 
"42131","Wyoming PA",397.324,1 
"42133","York PA",904.181,1 
"44001","Bristol RI",24.164,1 
"44003","Kent RI",168.528,1 
"44005","Newport RI",102.386,1 
"44007","Providence RI",409.502,1 
"44009","Washington RI",329.235,1 
"45001","Abbeville SC",490.484,1 
"45003","Aiken SC",1071.034,1 
"45005","Allendale SC",408.09,1 
"45007","Anderson SC",715.426,1 
"45009","Bamberg SC",393.37,1 
"45011","Barnwell SC",548.393,1 
"45013","Beaufort SC",576.28,1 
"45015","Berkeley SC",1098.857,1 
"45017","Calhoun SC",381.151,1 
"45019","Charleston SC",916.089,1 
"45021","Cherokee SC",392.659,1 
"45023","Chester SC",580.657,1 
"45025","Chesterfield SC",799.075,1 
"45027","Clarendon SC",606.936,1 
"45029","Colleton SC",1056.491,1 
"45031","Darlington SC",561.153,1 
"45033","Dillon SC",404.872,1 
"45035","Dorchester SC",573.233,1 
"45037","Edgefield SC",500.406,1 
"45039","Fairfield SC",686.277,1 
"45041","Florence SC",799.964,1 
"45043","Georgetown SC",813.547,1 
"45045","Greenville SC",785.12,1 
"45047","Greenwood SC",454.726,1 
"45049","Hampton SC",559.896,1 
"45051","Horry SC",1133.896,1 
"45053","Jasper SC",655.318,1 
"45055","Kershaw SC",726.562,1 
"45057","Lancaster SC",549.16,1 
"45059","Laurens SC",713.804,1 
"45061","Lee SC",410.184,1 
"45063","Lexington SC",698.913,1 
"45065","McCormick SC",359.13,1 
"45067","Marion SC",489.227,1 
"45069","Marlboro SC",479.674,1 
"45071","Newberry SC",630.037,1 
"45073","Oconee SC",626.334,1 
"45075","Orangeburg SC",1106.101,1 
"45077","Pickens SC",496.407,1 
"45079","Richland SC",757.068,1 
"45081","Saluda SC",452.778,1 
"45083","Spartanburg SC",807.926,1 
"45085","Sumter SC",665.066,1 
"45087","Union SC",514.171,1 
"45089","Williamsburg SC",934.159,1 
"45091","York SC",680.595,1 
"46003","Aurora SD",708.425,1 
"46005","Beadle SD",1258.71,1 
"46007","Bennett SD",1184.709,1 
"46009","Bon Homme SD",563.701,1 
"46011","Brookings SD",792.206,1 
"46013","Brown SD",1712.981,1 
"46015","Brule SD",817.24,1 
"46017","Buffalo SD",471.384,1 
"46019","Butte SD",2249.899,1 
"46021","Campbell SD",733.677,1 
"46023","Charles Mix SD",1097.487,1 
"46025","Clark SD",957.604,1 
"46027","Clay SD",412.185,1 
"46029","Codington SD",688.495,1 
"46031","Corson SD",2469.692,1 
"46033","Custer SD",1557.002,1 
"46035","Davison SD",435.555,1 
"46037","Day SD",1027.868,1 
"46039","Deuel SD",622.686,1 
"46041","Dewey SD",2302.494,1 
"46043","Douglas SD",431.802,1 
"46045","Edmunds SD",1125.956,1 
"46047","Fall River SD",1739.915,1 
"46049","Faulk SD",981.75,1 
"46051","Grant SD",681.458,1 
"46053","Gregory SD",1014.957,1 
"46055","Haakon SD",1810.534,1 
"46057","Hamlin SD",507.231,1 
"46059","Hand SD",1436.613,1 
"46061","Hanson SD",434.513,1 
"46063","Harding SD",2671.375,1 
"46065","Hughes SD",741.56,1 
"46067","Hutchinson SD",812.904,1 
"46069","Hyde SD",860.524,1 
"46071","Jackson SD",1863.914,1 
"46073","Jerauld SD",526.233,1 
"46075","Jones SD",969.678,1 
"46077","Kingsbury SD",832.236,1 
"46079","Lake SD",563.277,1 
"46081","Lawrence SD",800.035,1 
"46083","Lincoln SD",577.279,1 
"46085","Lyman SD",1641.936,1 
"46087","McCook SD",574.204,1 
"46089","McPherson SD",1136.644,1 
"46091","Marshall SD",838.066,1 
"46093","Meade SD",3470.984,1 
"46095","Mellette SD",1307.306,1 
"46097","Miner SD",570.311,1 
"46099","Minnehaha SD",807.147,1 
"46101","Moody SD",519.386,1 
"46103","Pennington SD",2776.553,1 
"46105","Perkins SD",2870.478,1 
"46107","Potter SD",861.14,1 
"46109","Roberts SD",1101.041,1 
"46111","Sanborn SD",569.321,1 
"46113","Shannon SD (D)",2093.898,1 
"46115","Spink SD",1503.925,1 
"46117","Stanley SD",1444.432,1 
"46119","Sully SD",1006.817,1 
"46121","Todd SD",1388.556,1 
"46123","Tripp SD",1612.446,1 
"46125","Turner SD",617.057,1 
"46127","Union SD",460.542,1 
"46129","Walworth SD",708.63,1 
"46135","Yankton SD",521.164,1 
"46137","Ziebach SD",1961.272,1 
"47001","Anderson TN",337.162,1 
"47003","Bedford TN",473.635,1 
"47005","Benton TN",394.142,1 
"47007","Bledsoe TN",406.425,1 
"47009","Blount TN",558.706,1 
"47011","Bradley TN",328.762,1 
"47013","Campbell TN",480.191,1 
"47015","Cannon TN",265.635,1 
"47017","Carroll TN",599.252,1 
"47019","Carter TN",341.203,1 
"47021","Cheatham TN",302.437,1 
"47023","Chester TN",285.736,1 
"47025","Claiborne TN",434.58,1 
"47027","Clay TN",236.536,1 
"47029","Cocke TN",434.565,1 
"47031","Coffee TN",428.957,1 
"47033","Crockett TN",265.535,1 
"47035","Cumberland TN",681.025,1 
"47037","Davidson TN",504.033,1 
"47039","Decatur TN",333.845,1 
"47041","DeKalb TN",304.347,1 
"47043","Dickson TN",489.896,1 
"47045","Dyer TN",512.327,1 
"47047","Fayette TN",704.786,1 
"47049","Fentress TN",498.612,1 
"47051","Franklin TN",554.542,1 
"47053","Gibson TN",602.742,1 
"47055","Giles TN",610.927,1 
"47057","Grainger TN",280.6,1 
"47059","Greene TN",622.165,1 
"47061","Grundy TN",360.534,1 
"47063","Hamblen TN",161.179,1 
"47065","Hamilton TN",542.431,1 
"47067","Hancock TN",222.34,1 
"47069","Hardeman TN",667.768,1 
"47071","Hardin TN",577.318,1 
"47073","Hawkins TN",486.975,1 
"47075","Haywood TN",533.112,1 
"47077","Henderson TN",520.073,1 
"47079","Henry TN",562.096,1 
"47081","Hickman TN",612.499,1 
"47083","Houston TN",200.286,1 
"47085","Humphreys TN",530.98,1 
"47087","Jackson TN",308.32,1 
"47089","Jefferson TN",274.078,1 
"47091","Johnson TN",298.475,1 
"47093","Knox TN",508.215,1 
"47095","Lake TN",165.784,1 
"47097","Lauderdale TN",471.992,1 
"47099","Lawrence TN",617.128,1 
"47101","Lewis TN",282.089,1 
"47103","Lincoln TN",570.338,1 
"47105","Loudon TN",229.216,1 
"47107","McMinn TN",430.125,1 
"47109","McNairy TN",562.86,1 
"47111","Macon TN",307.144,1 
"47113","Madison TN",557.117,1 
"47115","Marion TN",498.16,1 
"47117","Marshall TN",375.46,1 
"47119","Maury TN",613.138,1 
"47121","Meigs TN",195.122,1 
"47123","Monroe TN",635.565,1 
"47125","Montgomery TN",539.177,1 
"47127","Moore TN",129.223,1 
"47129","Morgan TN",522.18,1 
"47131","Obion TN",544.728,1 
"47133","Overton TN",433.483,1 
"47135","Perry TN",414.731,1 
"47137","Pickett TN",162.979,1 
"47139","Polk TN",434.676,1 
"47141","Putnam TN",401.103,1 
"47143","Rhea TN",315.377,1 
"47145","Roane TN",360.708,1 
"47147","Robertson TN",476.287,1 
"47149","Rutherford TN",619.364,1 
"47151","Scott TN",532.297,1 
"47153","Sequatchie TN",265.858,1 
"47155","Sevier TN",592.5,1 
"47157","Shelby TN",763.174,1 
"47159","Smith TN",314.289,1 
"47161","Stewart TN",459.33,1 
"47163","Sullivan TN",413.363,1 
"47165","Sumner TN",529.449,1 
"47167","Tipton TN",458.366,1 
"47169","Trousdale TN",114.193,1 
"47171","Unicoi TN",186.165,1 
"47173","Union TN",223.549,1 
"47175","Van Buren TN",273.415,1 
"47177","Warren TN",432.68,1 
"47179","Washington TN",326.465,1 
"47181","Wayne TN",734.1,1 
"47183","Weakley TN",580.364,1 
"47185","White TN",376.673,1 
"47187","Williamson TN",582.599,1 
"47189","Wilson TN",570.826,1 
"48001","Anderson TX",1062.602,1 
"48003","Andrews TX",1500.713,1 
"48005","Angelina TX",797.778,1 
"48007","Aransas TX",252.074,1 
"48009","Archer TX",903.11,1 
"48011","Armstrong TX",909.109,1 
"48013","Atascosa TX",1219.544,1 
"48015","Austin TX",646.508,1 
"48017","Bailey TX",826.797,1 
"48019","Bandera TX",790.961,1 
"48021","Bastrop TX",888.15,1 
"48023","Baylor TX",867.482,1 
"48025","Bee TX",880.239,1 
"48027","Bell TX",1051.016,1 
"48029","Bexar TX",1239.82,1 
"48031","Blanco TX",709.251,1 
"48033","Borden TX",897.443,1 
"48035","Bosque TX",982.978,1 
"48037","Bowie TX",885.006,1 
"48039","Brazoria TX",1357.701,1 
"48041","Brazos TX",585.445,1 
"48043","Brewster TX",6183.733,1 
"48045","Briscoe TX",900.001,1 
"48047","Brooks TX",943.364,1 
"48049","Brown TX",944.433,1 
"48051","Burleson TX",659.026,1 
"48053","Burnet TX",994.258,1 
"48055","Caldwell TX",545.257,1 
"48057","Calhoun TX",506.84,1 
"48059","Callahan TX",899.372,1 
"48061","Cameron TX",890.922,1 
"48063","Camp TX",195.826,1 
"48065","Carson TX",920.22,1 
"48067","Cass TX",936.963,1 
"48069","Castro TX",894.434,1 
"48071","Chambers TX",597.137,1 
"48073","Cherokee TX",1052.913,1 
"48075","Childress TX",696.405,1 
"48077","Clay TX",1088.721,1 
"48079","Cochran TX",775.15,1 
"48081","Coke TX",911.47,1 
"48083","Coleman TX",1261.946,1 
"48085","Collin TX",841.225,1 
"48087","Collingsworth TX",918.441,1 
"48089","Colorado TX",960.274,1 
"48091","Comal TX",559.476,1 
"48093","Comanche TX",937.754,1 
"48095","Concho TX",983.799,1 
"48097","Cooke TX",874.759,1 
"48099","Coryell TX",1052.066,1 
"48101","Cottle TX",900.563,1 
"48103","Crane TX",785.069,1 
"48105","Crockett TX",2807.327,1 
"48107","Crosby TX",900.198,1 
"48109","Culberson TX",3812.798,1 
"48111","Dallam TX",1503.259,1 
"48113","Dallas TX",871.279,1 
"48115","Dawson TX",900.306,1 
"48117","Deaf Smith TX",1496.868,1 
"48119","Delta TX",256.825,1 
"48121","Denton TX",878.432,1 
"48123","DeWitt TX",908.975,1 
"48125","Dickens TX",901.724,1 
"48127","Dimmit TX",1328.884,1 
"48129","Donley TX",926.886,1 
"48131","Duval TX",1793.481,1 
"48133","Eastland TX",926.491,1 
"48135","Ector TX",897.687,1 
"48137","Edwards TX",2117.858,1 
"48139","Ellis TX",935.487,1 
"48141","El Paso TX",1012.693,1 
"48143","Erath TX",1083.071,1 
"48145","Falls TX",765.483,1 
"48147","Fannin TX",890.837,1 
"48149","Fayette TX",950.008,1 
"48151","Fisher TX",898.941,1 
"48153","Floyd TX",992.143,1 
"48155","Foard TX",704.397,1 
"48157","Fort Bend TX",861.481,1 
"48159","Franklin TX",284.391,1 
"48161","Freestone TX",877.739,1 
"48163","Frio TX",1133.5,1 
"48165","Gaines TX",1502.375,1 
"48167","Galveston TX",378.358,1 
"48169","Garza TX",893.412,1 
"48171","Gillespie TX",1058.214,1 
"48173","Glasscock TX",900.218,1 
"48175","Goliad TX",852.014,1 
"48177","Gonzales TX",1066.688,1 
"48179","Gray TX",925.974,1 
"48181","Grayson TX",932.804,1 
"48183","Gregg TX",273.303,1 
"48185","Grimes TX",787.459,1 
"48187","Guadalupe TX",711.3,1 
"48189","Hale TX",1004.683,1 
"48191","Hall TX",883.492,1 
"48193","Hamilton TX",835.914,1 
"48195","Hansford TX",919.81,1 
"48197","Hardeman TX",695.114,1 
"48199","Hardin TX",890.567,1 
"48201","Harris TX",1703.478,1 
"48203","Harrison TX",899.951,1 
"48205","Hartley TX",1462.033,1 
"48207","Haskell TX",903.131,1 
"48209","Hays TX",677.978,1 
"48211","Hemphill TX",906.286,1 
"48213","Henderson TX",873.748,1 
"48215","Hidalgo TX",1570.865,1 
"48217","Hill TX",958.864,1 
"48219","Hockley TX",908.392,1 
"48221","Hood TX",420.641,1 
"48223","Hopkins TX",767.174,1 
"48225","Houston TX",1230.909,1 
"48227","Howard TX",900.791,1 
"48229","Hudspeth TX",4570.983,1 
"48231","Hunt TX",840.318,1 
"48233","Hutchinson TX",887.419,1 
"48235","Irion TX",1051.563,1 
"48237","Jack TX",910.662,1 
"48239","Jackson TX",829.435,1 
"48241","Jasper TX",938.845,1 
"48243","Jeff Davis TX",2264.555,1 
"48245","Jefferson TX",876.295,1 
"48247","Jim Hogg TX",1136.138,1 
"48249","Jim Wells TX",864.966,1 
"48251","Johnson TX",724.692,1 
"48253","Jones TX",928.554,1 
"48255","Karnes TX",747.556,1 
"48257","Kaufman TX",780.699,1 
"48259","Kendall TX",662.453,1 
"48261","Kenedy TX",1458.329,1 
"48263","Kent TX",902.507,1 
"48265","Kerr TX",1103.318,1 
"48267","Kimble TX",1250.987,1 
"48269","King TX",910.872,1 
"48271","Kinney TX",1360.055,1 
"48273","Kleberg TX",881.308,1 
"48275","Knox TX",850.621,1 
"48277","Lamar TX",907.19,1 
"48279","Lamb TX",1016.181,1 
"48281","Lampasas TX",712.84,1 
"48283","La Salle TX",1486.691,1 
"48285","Lavaca TX",969.708,1 
"48287","Lee TX",629.016,1 
"48289","Leon TX",1073.151,1 
"48291","Liberty TX",1158.417,1 
"48293","Limestone TX",905.288,1 
"48295","Lipscomb TX",932.179,1 
"48297","Live Oak TX",1039.696,1 
"48299","Llano TX",934.034,1 
"48301","Loving TX",668.925,1 
"48303","Lubbock TX",895.599,1 
"48305","Lynn TX",891.867,1 
"48307","McCulloch TX",1065.598,1 
"48309","McLennan TX",1037.101,1 
"48311","McMullen TX",1139.426,1 
"48313","Madison TX",466.065,1 
"48315","Marion TX",380.88,1 
"48317","Martin TX",914.944,1 
"48319","Mason TX",928.803,1 
"48321","Matagorda TX",1100.276,1 
"48323","Maverick TX",1279.258,1 
"48325","Medina TX",1325.356,1 
"48327","Menard TX",902.03,1 
"48329","Midland TX",900.299,1 
"48331","Milam TX",1016.93,1 
"48333","Mills TX",748.261,1 
"48335","Mitchell TX",911.09,1 
"48337","Montague TX",930.906,1 
"48339","Montgomery TX",1041.735,1 
"48341","Moore TX",899.691,1 
"48343","Morris TX",251.985,1 
"48345","Motley TX",989.562,1 
"48347","Nacogdoches TX",946.537,1 
"48349","Navarro TX",1009.627,1 
"48351","Newton TX",933.677,1 
"48353","Nolan TX",911.997,1 
"48355","Nueces TX",838.482,1 
"48357","Ochiltree TX",917.627,1 
"48359","Oldham TX",1500.533,1 
"48361","Orange TX",333.669,1 
"48363","Palo Pinto TX",951.791,1 
"48365","Panola TX",801.749,1 
"48367","Parker TX",903.478,1 
"48369","Parmer TX",880.778,1 
"48371","Pecos TX",4763.847,1 
"48373","Polk TX",1057.093,1 
"48375","Potter TX",908.37,1 
"48377","Presidio TX",3855.237,1 
"48379","Rains TX",229.452,1 
"48381","Randall TX",911.544,1 
"48383","Reagan TX",1175.301,1 
"48385","Real TX",699.195,1 
"48387","Red River TX",1036.578,1 
"48389","Reeves TX",2635.375,1 
"48391","Refugio TX",770.444,1 
"48393","Roberts TX",924.058,1 
"48395","Robertson TX",855.683,1 
"48397","Rockwall TX",127.036,1 
"48399","Runnels TX",1050.945,1 
"48401","Rusk TX",924.027,1 
"48403","Sabine TX",491.39,1 
"48405","San Augustine TX",530.657,1 
"48407","San Jacinto TX",569.243,1 
"48409","San Patricio TX",693.451,1 
"48411","San Saba TX",1135.297,1 
"48413","Schleicher TX",1310.63,1 
"48415","Scurry TX",905.444,1 
"48417","Shackelford TX",914.286,1 
"48419","Shelby TX",795.583,1 
"48421","Sherman TX",923.035,1 
"48423","Smith TX",921.454,1 
"48425","Somervell TX",186.463,1 
"48427","Starr TX",1223.179,1 
"48429","Stephens TX",896.719,1 
"48431","Sterling TX",923.451,1 
"48433","Stonewall TX",916.313,1 
"48435","Sutton TX",1453.926,1 
"48437","Swisher TX",890.159,1 
"48439","Tarrant TX",863.608,1 
"48441","Taylor TX",915.552,1 
"48443","Terrell TX",2358.026,1 
"48445","Terry TX",888.839,1 
"48447","Throckmorton TX",912.552,1 
"48449","Titus TX",406.054,1 
"48451","Tom Green TX",1521.972,1 
"48453","Travis TX",990.202,1 
"48455","Trinity TX",693.608,1 
"48457","Tyler TX",924.501,1 
"48459","Upshur TX",582.947,1 
"48461","Upton TX",1241.324,1 
"48463","Uvalde TX",1551.946,1 
"48465","Val Verde TX",3144.75,1 
"48467","Van Zandt TX",842.557,1 
"48469","Victoria TX",882.143,1 
"48471","Walker TX",784.169,1 
"48473","Waller TX",513.43,1 
"48475","Ward TX",835.602,1 
"48477","Washington TX",603.954,1 
"48479","Webb TX",3361.482,1 
"48481","Wharton TX",1086.15,1 
"48483","Wheeler TX",914.523,1 
"48485","Wichita TX",627.776,1 
"48487","Wilbarger TX",970.844,1 
"48489","Willacy TX",590.554,1 
"48491","Williamson TX",1118.303,1 
"48493","Wilson TX",803.733,1 
"48495","Winkler TX",841.107,1 
"48497","Wise TX",904.422,1 
"48499","Wood TX",645.234,1 
"48501","Yoakum TX",799.708,1 
"48503","Young TX",914.468,1 
"48505","Zapata TX",998.412,1 
"48507","Zavala TX",1297.406,1 
"49001","Beaver UT",2589.88,1 
"49003","Box Elder UT",5745.551,1 
"49005","Cache UT",1164.813,1 
"49007","Carbon UT",1478.493,1 
"49009","Daggett UT",696.979,1 
"49011","Davis UT",298.778,1 
"49013","Duchesne UT",3240.945,1 
"49015","Emery UT",4462.314,1 
"49017","Garfield UT",5175.121,1 
"49019","Grand UT",3671.543,1 
"49021","Iron UT",3296.681,1 
"49023","Juab UT",3392.278,1 
"49025","Kane UT",3990.229,1 
"49027","Millard UT",6572.425,1 
"49029","Morgan UT",609.196,1 
"49031","Piute UT",757.791,1 
"49033","Rich UT",1028.775,1 
"49035","Salt Lake UT",742.282,1 
"49037","San Juan UT",7819.988,1 
"49039","Sanpete UT",1590.152,1 
"49041","Sevier UT",1910.577,1 
"49043","Summit UT",1871.712,1 
"49045","Tooele UT",6941.352,1 
"49047","Uintah UT",4479.693,1 
"49049","Utah UT",2003.454,1 
"49051","Wasatch UT",1175.501,1 
"49053","Washington UT",2426.358,1 
"49055","Wayne UT",2460.676,1 
"49057","Weber UT",576.084,1 
"50001","Addison VT",766.325,1 
"50003","Bennington VT",674.98,1 
"50005","Caledonia VT",648.864,1 
"50007","Chittenden VT",536.578,1 
"50009","Essex VT",663.598,1 
"50011","Franklin VT",633.706,1 
"50013","Grand Isle VT",81.811,1 
"50015","Lamoille VT",458.797,1 
"50017","Orange VT",687.033,1 
"50019","Orleans VT",693.268,1 
"50021","Rutland VT",929.821,1 
"50023","Washington VT",687.233,1 
"50025","Windham VT",785.305,1 
"50027","Windsor VT",969.337,1 
"51001","Accomack VA",449.496,1 
"51003","Albemarle VA",720.698,1 
"51005","Alleghany VA",445.457,1 
"51007","Amelia VA",355.269,1 
"51009","Amherst VA",473.934,1 
"51011","Appomattox VA",333.494,1 
"51013","Arlington VA",25.974,1 
"51015","Augusta VA",966.999,1 
"51017","Bath VA",529.158,1 
"51019","Bedford VA (R)",753.021,1 
"51021","Bland VA",357.725,1 
"51023","Botetourt VA",541.202,1 
"51025","Brunswick VA",566.173,1 
"51027","Buchanan VA",502.763,1 
"51029","Buckingham VA",579.657,1 
"51031","Campbell VA",503.867,1 
"51033","Caroline VA",527.513,1 
"51035","Carroll VA",474.69,1 
"51036","Charles City VA",182.817,1 
"51037","Charlotte VA",475.271,1 
"51041","Chesterfield VA",423.297,1 
"51043","Clarke VA",176.177,1 
"51045","Craig VA",329.534,1 
"51047","Culpeper VA",379.234,1 
"51049","Cumberland VA",297.461,1 
"51051","Dickenson VA",330.532,1 
"51053","Dinwiddie VA",503.716,1 
"51057","Essex VA",257.123,1 
"51059","Fairfax VA",390.969,1 
"51061","Fauquier VA",647.449,1 
"51063","Floyd VA",380.42,1 
"51065","Fluvanna VA",286.005,1 
"51067","Franklin VA",690.426,1 
"51069","Frederick VA",413.496,1 
"51071","Giles VA",355.781,1 
"51073","Gloucester VA",217.807,1 
"51075","Goochland VA",281.415,1 
"51077","Grayson VA",442.175,1 
"51079","Greene VA",156.246,1 
"51081","Greensville VA",295.226,1 
"51083","Halifax VA",817.839,1 
"51085","Hanover VA",468.536,1 
"51087","Henrico VA",233.697,1 
"51089","Henry VA",382.334,1 
"51091","Highland VA",415.156,1 
"51093","Isle of Wight VA",315.612,1 
"51095","James City VA",142.437,1 
"51097","King and Queen VA",315.138,1 
"51099","King George VA",179.636,1 
"51101","King William VA",273.941,1 
"51103","Lancaster VA",133.25,1 
"51105","Lee VA",435.518,1 
"51107","Loudoun VA",515.561,1 
"51109","Louisa VA",496.3,1 
"51111","Lunenburg VA",431.683,1 
"51113","Madison VA",320.683,1 
"51115","Mathews VA",85.929,1 
"51117","Mecklenburg VA",625.485,1 
"51119","Middlesex VA",130.306,1 
"51121","Montgomery VA",387.014,1 
"51125","Nelson VA",470.856,1 
"51127","New Kent VA",209.729,1 
"51131","Northampton VA",211.612,1 
"51133","Northumberland VA",191.295,1 
"51135","Nottoway VA",314.392,1 
"51137","Orange VA",340.783,1 
"51139","Page VA",310.856,1 
"51141","Patrick VA",483.096,1 
"51143","Pittsylvania VA",968.941,1 
"51145","Powhatan VA",260.221,1 
"51147","Prince Edward VA",349.96,1 
"51149","Prince George VA",265.155,1 
"51153","Prince William VA",336.402,1 
"51155","Pulaski VA",319.858,1 
"51157","Rappahannock VA",266.227,1 
"51159","Richmond VA",191.492,1 
"51161","Roanoke VA",250.518,1 
"51163","Rockbridge VA",597.558,1 
"51165","Rockingham VA",849.086,1 
"51167","Russell VA",473.822,1 
"51169","Scott VA",535.53,1 
"51171","Shenandoah VA",508.776,1 
"51173","Smyth VA",450.928,1 
"51175","Southampton VA",599.145,1 
"51177","Spotsylvania VA",401.496,1 
"51179","Stafford VA",268.956,1 
"51181","Surry VA",278.949,1 
"51183","Sussex VA",490.22,1 
"51185","Tazewell VA",518.846,1 
"51187","Warren VA",213.465,1 
"51191","Washington VA",560.975,1 
"51193","Westmoreland VA",229.375,1 
"51195","Wise VA",403.189,1 
"51197","Wythe VA",461.824,1 
"51199","York VA",104.78,1 
"51510","Alexandria city VA",15.027,1 
"51515","Bedford city VA (D)",6.878,1 
"51520","Bristol city VA",13.013,1 
"51530","Buena Vista city VA",6.704,1 
"51540","Charlottesville city VA",10.238,1 
"51550","Chesapeake city VA",340.8,1 
"51570","Colonial Heights city VA",7.52,1 
"51580","Covington city VA",5.468,1 
"51590","Danville city VA",42.934,1 
"51595","Emporia city VA",6.894,1 
"51600","Fairfax city VA",6.239,1 
"51610","Falls Church city VA",1.999,1 
"51620","Franklin city VA",8.206,1 
"51630","Fredericksburg city VA",10.44,1 
"51640","Galax city VA",8.24,1 
"51650","Hampton city VA",51.413,1 
"51660","Harrisonburg city VA",17.418,1 
"51670","Hopewell city VA",10.278,1 
"51678","Lexington city VA",2.497,1 
"51680","Lynchburg city VA",49.128,1 
"51683","Manassas city VA",9.881,1 
"51685","Manassas Park city VA",2.534,1 
"51690","Martinsville city VA",10.956,1 
"51700","Newport News city VA",68.714,1 
"51710","Norfolk city VA",54.12,1 
"51720","Norton city VA",7.481,1 
"51730","Petersburg city VA",22.932,1 
"51735","Poquoson city VA",15.317,1 
"51740","Portsmouth city VA",33.653,1 
"51750","Radford city VA",9.872,1 
"51760","Richmond city VA",59.805,1 
"51770","Roanoke city VA",42.562,1 
"51775","Salem city VA",14.437,1 
"51790","Staunton city VA",19.975,1 
"51800","Suffolk city VA",400.168,1 
"51810","Virginia Beach city VA",249.016,1 
"51820","Waynesboro city VA",15.039,1 
"51830","Williamsburg city VA",9.022,1 
"51840","Winchester city VA",9.233,1 
"53001","Adams WA",1924.978,1 
"53003","Asotin WA",636.213,1 
"53005","Benton WA",1700.379,1 
"53007","Chelan WA",2920.525,1 
"53009","Clallam WA",1738.329,1 
"53011","Clark WA",629.004,1 
"53013","Columbia WA",868.629,1 
"53015","Cowlitz WA",1140.125,1 
"53017","Douglas WA",1819.264,1 
"53019","Ferry WA",2203.159,1 
"53021","Franklin WA",1242.171,1 
"53023","Garfield WA",710.686,1 
"53025","Grant WA",2679.513,1 
"53027","Grays Harbor WA",1902.027,1 
"53029","Island WA",208.449,1 
"53031","Jefferson WA",1803.7,1 
"53033","King WA",2115.566,1 
"53035","Kitsap WA",394.941,1 
"53037","Kittitas WA",2297.271,1 
"53039","Klickitat WA",1871.313,1 
"53041","Lewis WA",2402.802,1 
"53043","Lincoln WA",2310.494,1 
"53045","Mason WA",959.417,1 
"53047","Okanogan WA",5267.978,1 
"53049","Pacific WA",932.658,1 
"53051","Pend Oreille WA",1399.989,1 
"53053","Pierce WA",1669.508,1 
"53055","San Juan WA",173.915,1 
"53057","Skagit WA",1731.203,1 
"53059","Skamania WA",1655.677,1 
"53061","Snohomish WA",2087.273,1 
"53063","Spokane WA",1763.791,1 
"53065","Stevens WA",2477.765,1 
"53067","Thurston WA",721.961,1 
"53069","Wahkiakum WA",263.375,1 
"53071","Walla Walla WA",1270.129,1 
"53073","Whatcom WA",2106.857,1 
"53075","Whitman WA",2159.09,1 
"53077","Yakima WA",4295.396,1 
"54001","Barbour WV",341.059,1 
"54003","Berkeley WV",321.142,1 
"54005","Boone WV",501.543,1 
"54007","Braxton WV",510.812,1 
"54009","Brooke WV",89.205,1 
"54011","Cabell WV",281.018,1 
"54013","Calhoun WV",279.249,1 
"54015","Clay WV",341.902,1 
"54017","Doddridge WV",319.72,1 
"54019","Fayette WV",661.55,1 
"54021","Gilmer WV",338.503,1 
"54023","Grant WV",477.373,1 
"54025","Greenbrier WV",1019.569,1 
"54027","Hampshire WV",640.249,1 
"54029","Hancock WV",82.609,1 
"54031","Hardy WV",582.312,1 
"54033","Harrison WV",416.008,1 
"54035","Jackson WV",464.348,1 
"54037","Jefferson WV",209.635,1 
"54039","Kanawha WV",901.587,1 
"54041","Lewis WV",384.895,1 
"54043","Lincoln WV",437.039,1 
"54045","Logan WV",453.737,1 
"54047","McDowell WV",533.456,1 
"54049","Marion WV",308.735,1 
"54051","Marshall WV",305.431,1 
"54053","Mason WV",430.748,1 
"54055","Mercer WV",418.993,1 
"54057","Mineral WV",327.83,1 
"54059","Mingo WV",423.109,1 
"54061","Monongalia WV",360.062,1 
"54063","Monroe WV",472.752,1 
"54065","Morgan WV",229.073,1 
"54067","Nicholas WV",646.824,1 
"54069","Ohio WV",105.82,1 
"54071","Pendleton WV",696.049,1 
