"start.date"	"start.middate"	"state"	"window"	"b1"
"384"	"2020-03-24"	"2020-04-02"	"DC"	20	0.377186497718242
"385"	"2020-03-25"	"2020-04-03"	"DC"	20	0.369134570287537
"386"	"2020-03-26"	"2020-04-04"	"DC"	20	0.365562066896814
"387"	"2020-03-27"	"2020-04-05"	"DC"	20	0.358632490720156
"388"	"2020-03-28"	"2020-04-06"	"DC"	20	0.308933695330846
"389"	"2020-03-29"	"2020-04-07"	"DC"	20	0.258149378583787
"390"	"2020-03-30"	"2020-04-08"	"DC"	20	0.22868960676784
"391"	"2020-03-31"	"2020-04-09"	"DC"	20	0.201603096952483
"392"	"2020-04-01"	"2020-04-10"	"DC"	20	0.131151107872346
"393"	"2020-04-02"	"2020-04-11"	"DC"	20	0.121124689211773
"394"	"2020-04-03"	"2020-04-12"	"DC"	20	0.145804701728876
"395"	"2020-04-04"	"2020-04-13"	"DC"	20	0.198904400033231
"396"	"2020-04-05"	"2020-04-14"	"DC"	20	0.214079455889975
"397"	"2020-04-06"	"2020-04-15"	"DC"	20	0.217977189516528
"398"	"2020-04-07"	"2020-04-16"	"DC"	20	0.218035938114653
"399"	"2020-04-08"	"2020-04-17"	"DC"	20	0.248068853633589
"400"	"2020-04-09"	"2020-04-18"	"DC"	20	0.248101947095715
"401"	"2020-04-10"	"2020-04-19"	"DC"	20	0.234889938246446
"402"	"2020-04-11"	"2020-04-20"	"DC"	20	0.224065223144257
"403"	"2020-04-12"	"2020-04-21"	"DC"	20	0.216340291946589
"404"	"2020-04-13"	"2020-04-22"	"DC"	20	0.143812219254349
"405"	"2020-04-14"	"2020-04-23"	"DC"	20	0.15605018093824
"406"	"2020-04-15"	"2020-04-24"	"DC"	20	0.154057382373157
"407"	"2020-04-16"	"2020-04-25"	"DC"	20	0.177410817861323
"408"	"2020-04-17"	"2020-04-26"	"DC"	20	0.184561036285163
"409"	"2020-04-18"	"2020-04-27"	"DC"	20	0.177232063224925
"410"	"2020-03-12"	"2020-03-21"	"DE"	20	0.583244279963638
"411"	"2020-03-13"	"2020-03-22"	"DE"	20	0.517761563208764
"412"	"2020-03-14"	"2020-03-23"	"DE"	20	0.372437164137949
"413"	"2020-03-15"	"2020-03-24"	"DE"	20	0.300397744285776
"414"	"2020-03-16"	"2020-03-25"	"DE"	20	0.27985815869877
"415"	"2020-03-17"	"2020-03-26"	"DE"	20	0.269732853756379
"416"	"2020-03-18"	"2020-03-27"	"DE"	20	0.271579119556199
"417"	"2020-03-19"	"2020-03-28"	"DE"	20	0.292410071651205
"418"	"2020-03-20"	"2020-03-29"	"DE"	20	0.313199639560714
"419"	"2020-03-21"	"2020-03-30"	"DE"	20	0.342621407945733
"420"	"2020-03-22"	"2020-03-31"	"DE"	20	0.371132006497884
"421"	"2020-03-23"	"2020-04-01"	"DE"	20	0.373164354494033
"422"	"2020-03-24"	"2020-04-02"	"DE"	20	0.406406517646124
"423"	"2020-03-25"	"2020-04-03"	"DE"	20	0.430969127965357
"424"	"2020-03-26"	"2020-04-04"	"DE"	20	0.450574395260901
"425"	"2020-03-27"	"2020-04-05"	"DE"	20	0.442190883149721
"426"	"2020-03-28"	"2020-04-06"	"DE"	20	0.42673979288967
"427"	"2020-03-29"	"2020-04-07"	"DE"	20	0.371132238650008
"428"	"2020-03-30"	"2020-04-08"	"DE"	20	0.309678353891701
"429"	"2020-03-31"	"2020-04-09"	"DE"	20	0.265571212543574
"430"	"2020-04-01"	"2020-04-10"	"DE"	20	0.218740859519835
"431"	"2020-04-02"	"2020-04-11"	"DE"	20	0.163174837866607
"432"	"2020-04-03"	"2020-04-12"	"DE"	20	0.131694516424671
"433"	"2020-04-04"	"2020-04-13"	"DE"	20	0.146953951114962
"434"	"2020-04-05"	"2020-04-14"	"DE"	20	0.133376900574968
"435"	"2020-04-06"	"2020-04-15"	"DE"	20	0.138712167354326
"436"	"2020-04-07"	"2020-04-16"	"DE"	20	0.162824504940018
"437"	"2020-04-08"	"2020-04-17"	"DE"	20	0.206640837907825
"438"	"2020-04-09"	"2020-04-18"	"DE"	20	0.196743706486529
"439"	"2020-04-10"	"2020-04-19"	"DE"	20	0.197190833253765
"440"	"2020-04-11"	"2020-04-20"	"DE"	20	0.2176602188667
"441"	"2020-04-12"	"2020-04-21"	"DE"	20	0.246878485938151
"442"	"2020-04-13"	"2020-04-22"	"DE"	20	0.259447383038597
"443"	"2020-04-14"	"2020-04-23"	"DE"	20	0.281389953556385
"444"	"2020-04-15"	"2020-04-24"	"DE"	20	0.247784405125973
"445"	"2020-04-16"	"2020-04-25"	"DE"	20	0.18736659746749
"446"	"2020-04-17"	"2020-04-26"	"DE"	20	0.178088834314603
"447"	"2020-04-18"	"2020-04-27"	"DE"	20	0.14416328948869
"448"	"2020-03-02"	"2020-03-11"	"FL"	20	1.03612192112867
"449"	"2020-03-03"	"2020-03-12"	"FL"	20	0.285765076075683
"450"	"2020-03-04"	"2020-03-13"	"FL"	20	0.0340881655479173
"451"	"2020-03-05"	"2020-03-14"	"FL"	20	0
"452"	"2020-03-06"	"2020-03-15"	"FL"	20	0
"453"	"2020-03-07"	"2020-03-16"	"FL"	20	0
"454"	"2020-03-08"	"2020-03-17"	"FL"	20	0
"455"	"2020-03-09"	"2020-03-18"	"FL"	20	0.0399960280750593
"456"	"2020-03-10"	"2020-03-19"	"FL"	20	0.120980815822901
"457"	"2020-03-11"	"2020-03-20"	"FL"	20	0.191629348999435
"458"	"2020-03-12"	"2020-03-21"	"FL"	20	0.279554786377279
"459"	"2020-03-13"	"2020-03-22"	"FL"	20	0.407013982698101
"460"	"2020-03-14"	"2020-03-23"	"FL"	20	0.47403517975644
"461"	"2020-03-15"	"2020-03-24"	"FL"	20	0.533416571674308
"462"	"2020-03-16"	"2020-03-25"	"FL"	20	0.577247873492678
"463"	"2020-03-17"	"2020-03-26"	"FL"	20	0.59324163197257
"464"	"2020-03-18"	"2020-03-27"	"FL"	20	0.557814854813722
"465"	"2020-03-19"	"2020-03-28"	"FL"	20	0.495154701472822
"466"	"2020-03-20"	"2020-03-29"	"FL"	20	0.450318518976568
"467"	"2020-03-21"	"2020-03-30"	"FL"	20	0.386417862922033
"468"	"2020-03-22"	"2020-03-31"	"FL"	20	0.334730938119051
"469"	"2020-03-23"	"2020-04-01"	"FL"	20	0.275873065452385
"470"	"2020-03-24"	"2020-04-02"	"FL"	20	0.212511112242789
"471"	"2020-03-25"	"2020-04-03"	"FL"	20	0.176249832370796
"472"	"2020-03-26"	"2020-04-04"	"FL"	20	0.132207840553098
"473"	"2020-03-27"	"2020-04-05"	"FL"	20	0.107320815719915
"474"	"2020-03-28"	"2020-04-06"	"FL"	20	0.0873359450136815
"475"	"2020-03-29"	"2020-04-07"	"FL"	20	0.070367275116763
"476"	"2020-03-30"	"2020-04-08"	"FL"	20	0.0430377842487554
"477"	"2020-03-31"	"2020-04-09"	"FL"	20	0.0278337863375638
"478"	"2020-04-01"	"2020-04-10"	"FL"	20	0.0010220194267942
"479"	"2020-04-02"	"2020-04-11"	"FL"	20	0.00715181193398822
"480"	"2020-04-03"	"2020-04-12"	"FL"	20	0.0088478386449392
"481"	"2020-04-04"	"2020-04-13"	"FL"	20	0.0164934476105773
"482"	"2020-04-05"	"2020-04-14"	"FL"	20	0.00116806885064584
"483"	"2020-04-06"	"2020-04-15"	"FL"	20	0.0100547972705275
"484"	"2020-04-07"	"2020-04-16"	"FL"	20	0.00782301987474933
"485"	"2020-04-08"	"2020-04-17"	"FL"	20	0
"486"	"2020-04-09"	"2020-04-18"	"FL"	20	0
"487"	"2020-04-10"	"2020-04-19"	"FL"	20	0
"488"	"2020-04-11"	"2020-04-20"	"FL"	20	0
"489"	"2020-04-12"	"2020-04-21"	"FL"	20	0
"490"	"2020-04-13"	"2020-04-22"	"FL"	20	0
"491"	"2020-04-14"	"2020-04-23"	"FL"	20	0
"492"	"2020-04-15"	"2020-04-24"	"FL"	20	0
"493"	"2020-04-16"	"2020-04-25"	"FL"	20	0
"494"	"2020-04-17"	"2020-04-26"	"FL"	20	0
"495"	"2020-04-18"	"2020-04-27"	"FL"	20	0
"496"	"2020-03-03"	"2020-03-12"	"GA"	20	0.905230121805574
"497"	"2020-03-04"	"2020-03-13"	"GA"	20	0.31490357310616
"498"	"2020-03-05"	"2020-03-14"	"GA"	20	0
"499"	"2020-03-06"	"2020-03-15"	"GA"	20	0
"500"	"2020-03-07"	"2020-03-16"	"GA"	20	0.0594714454696898
"501"	"2020-03-08"	"2020-03-17"	"GA"	20	0.0656649905680674
"502"	"2020-03-09"	"2020-03-18"	"GA"	20	0.102778941238176
"503"	"2020-03-10"	"2020-03-19"	"GA"	20	0.139425032410461
"504"	"2020-03-11"	"2020-03-20"	"GA"	20	0.201563668119607
"505"	"2020-03-12"	"2020-03-21"	"GA"	20	0.300387277912631
"506"	"2020-03-13"	"2020-03-22"	"GA"	20	0.362529824328369
"507"	"2020-03-14"	"2020-03-23"	"GA"	20	0.430656380986411
"508"	"2020-03-15"	"2020-03-24"	"GA"	20	0.475407531902038
"509"	"2020-03-16"	"2020-03-25"	"GA"	20	0.502221827895938
"510"	"2020-03-17"	"2020-03-26"	"GA"	20	0.524820351716122
"511"	"2020-03-18"	"2020-03-27"	"GA"	20	0.522271888253391
"512"	"2020-03-19"	"2020-03-28"	"GA"	20	0.487500165570018
"513"	"2020-03-20"	"2020-03-29"	"GA"	20	0.460660762143901
"514"	"2020-03-21"	"2020-03-30"	"GA"	20	0.386840529328749
"515"	"2020-03-22"	"2020-03-31"	"GA"	20	0.318175323488398
"516"	"2020-03-23"	"2020-04-01"	"GA"	20	0.287061562716321
"517"	"2020-03-24"	"2020-04-02"	"GA"	20	0.291172722931841
"518"	"2020-03-25"	"2020-04-03"	"GA"	20	0.298468392964025
"519"	"2020-03-26"	"2020-04-04"	"GA"	20	0.291783601909402
"520"	"2020-03-27"	"2020-04-05"	"GA"	20	0.298432122135372
"521"	"2020-03-28"	"2020-04-06"	"GA"	20	0.241898184905389
"522"	"2020-03-29"	"2020-04-07"	"GA"	20	0.173900004349422
"523"	"2020-03-30"	"2020-04-08"	"GA"	20	0.113796060950391
"524"	"2020-03-31"	"2020-04-09"	"GA"	20	0.119073533751451
"525"	"2020-04-01"	"2020-04-10"	"GA"	20	0.0999760877215444
"526"	"2020-04-02"	"2020-04-11"	"GA"	20	0.100282964308775
"527"	"2020-04-03"	"2020-04-12"	"GA"	20	0.0920903474494276
"528"	"2020-04-04"	"2020-04-13"	"GA"	20	0.0725738620505711
"529"	"2020-04-05"	"2020-04-14"	"GA"	20	0.0419281746817187
"530"	"2020-04-06"	"2020-04-15"	"GA"	20	0.0357644011353256
"531"	"2020-04-07"	"2020-04-16"	"GA"	20	0.0821242859385955
"532"	"2020-04-08"	"2020-04-17"	"GA"	20	0.0924137668998953
"533"	"2020-04-09"	"2020-04-18"	"GA"	20	0.0773523061623707
"534"	"2020-04-10"	"2020-04-19"	"GA"	20	0.0871179523419145
"535"	"2020-04-11"	"2020-04-20"	"GA"	20	0.0478371881249918
"536"	"2020-04-12"	"2020-04-21"	"GA"	20	0
"537"	"2020-04-13"	"2020-04-22"	"GA"	20	0.00346313580068977
"538"	"2020-04-14"	"2020-04-23"	"GA"	20	0.0050526923956333
"539"	"2020-04-15"	"2020-04-24"	"GA"	20	0
"540"	"2020-04-16"	"2020-04-25"	"GA"	20	0.0242146200738072
"541"	"2020-04-17"	"2020-04-26"	"GA"	20	0.0720353346426524
"542"	"2020-04-18"	"2020-04-27"	"GA"	20	0.0666426386387867
"543"	"2020-03-07"	"2020-03-16"	"HI"	20	1.06850768811581
"544"	"2020-03-08"	"2020-03-17"	"HI"	20	0.379413740399439
"545"	"2020-03-09"	"2020-03-18"	"HI"	20	0.148886486993598
"546"	"2020-03-10"	"2020-03-19"	"HI"	20	0.0962340139536995
"547"	"2020-03-11"	"2020-03-20"	"HI"	20	0.151559841208423
"548"	"2020-03-12"	"2020-03-21"	"HI"	20	0.15825726456939
"549"	"2020-03-13"	"2020-03-22"	"HI"	20	0.173315606227513
"550"	"2020-03-14"	"2020-03-23"	"HI"	20	0.198585119054241
"551"	"2020-03-15"	"2020-03-24"	"HI"	20	0.237746939731009
"552"	"2020-03-16"	"2020-03-25"	"HI"	20	0.287673285739226
"553"	"2020-03-17"	"2020-03-26"	"HI"	20	0.320232852392068
"554"	"2020-03-18"	"2020-03-27"	"HI"	20	0.348102096483862
"555"	"2020-03-19"	"2020-03-28"	"HI"	20	0.359497359792163
"556"	"2020-03-20"	"2020-03-29"	"HI"	20	0.360376980910408
"557"	"2020-03-21"	"2020-03-30"	"HI"	20	0.356233829212521
"558"	"2020-03-22"	"2020-03-31"	"HI"	20	0.297477488000185
"559"	"2020-03-23"	"2020-04-01"	"HI"	20	0.24335911861191
"560"	"2020-03-24"	"2020-04-02"	"HI"	20	0.204718059195804
"561"	"2020-03-25"	"2020-04-03"	"HI"	20	0.156339083689042
"562"	"2020-03-26"	"2020-04-04"	"HI"	20	0.0794640260674325
"563"	"2020-03-27"	"2020-04-05"	"HI"	20	0.0263767506613227
"564"	"2020-03-28"	"2020-04-06"	"HI"	20	0.0234833244574928
"565"	"2020-03-29"	"2020-04-07"	"HI"	20	0
"566"	"2020-03-30"	"2020-04-08"	"HI"	20	0
"567"	"2020-03-31"	"2020-04-09"	"HI"	20	0
"568"	"2020-04-01"	"2020-04-10"	"HI"	20	0
"569"	"2020-04-02"	"2020-04-11"	"HI"	20	0
"570"	"2020-04-03"	"2020-04-12"	"HI"	20	0
"571"	"2020-04-04"	"2020-04-13"	"HI"	20	0.00875103918784904
"572"	"2020-04-05"	"2020-04-14"	"HI"	20	0.00844261232674908
"573"	"2020-04-06"	"2020-04-15"	"HI"	20	0
"574"	"2020-04-07"	"2020-04-16"	"HI"	20	0
"575"	"2020-04-08"	"2020-04-17"	"HI"	20	0
"576"	"2020-04-09"	"2020-04-18"	"HI"	20	0
"577"	"2020-04-10"	"2020-04-19"	"HI"	20	0
"578"	"2020-04-11"	"2020-04-20"	"HI"	20	0
"579"	"2020-04-12"	"2020-04-21"	"HI"	20	0
"580"	"2020-04-13"	"2020-04-22"	"HI"	20	0
"581"	"2020-04-14"	"2020-04-23"	"HI"	20	0
"582"	"2020-04-15"	"2020-04-24"	"HI"	20	0
"583"	"2020-04-16"	"2020-04-25"	"HI"	20	0
"584"	"2020-04-17"	"2020-04-26"	"HI"	20	0
"585"	"2020-04-18"	"2020-04-27"	"HI"	20	0
"586"	"2020-03-09"	"2020-03-18"	"IA"	20	0.74297936201552
"587"	"2020-03-10"	"2020-03-19"	"IA"	20	0.54437733879222
"588"	"2020-03-11"	"2020-03-20"	"IA"	20	0.413861454327033
"589"	"2020-03-12"	"2020-03-21"	"IA"	20	0.35897423365483
"590"	"2020-03-13"	"2020-03-22"	"IA"	20	0.365594561275484
"591"	"2020-03-14"	"2020-03-23"	"IA"	20	0.388547690811824
"592"	"2020-03-15"	"2020-03-24"	"IA"	20	0.399935139344424
"593"	"2020-03-16"	"2020-03-25"	"IA"	20	0.439007155877383
"594"	"2020-03-17"	"2020-03-26"	"IA"	20	0.459383682322586
"595"	"2020-03-18"	"2020-03-27"	"IA"	20	0.467859567304725
"596"	"2020-03-19"	"2020-03-28"	"IA"	20	0.471512072320795
"597"	"2020-03-20"	"2020-03-29"	"IA"	20	0.421969524697343
"598"	"2020-03-21"	"2020-03-30"	"IA"	20	0.389750326364743
"599"	"2020-03-22"	"2020-03-31"	"IA"	20	0.354850330383167
"600"	"2020-03-23"	"2020-04-01"	"IA"	20	0.313323238838217
"601"	"2020-03-24"	"2020-04-02"	"IA"	20	0.280670862280213
"602"	"2020-03-25"	"2020-04-03"	"IA"	20	0.259372945552373
"603"	"2020-03-26"	"2020-04-04"	"IA"	20	0.250508762140192
"604"	"2020-03-27"	"2020-04-05"	"IA"	20	0.258728629494879
"605"	"2020-03-28"	"2020-04-06"	"IA"	20	0.265023882984168
"606"	"2020-03-29"	"2020-04-07"	"IA"	20	0.241629415674256
"607"	"2020-03-30"	"2020-04-08"	"IA"	20	0.256913727813717
"608"	"2020-03-31"	"2020-04-09"	"IA"	20	0.255393822140736
"609"	"2020-04-01"	"2020-04-10"	"IA"	20	0.239560628579713
"610"	"2020-04-02"	"2020-04-11"	"IA"	20	0.241142721600924
"611"	"2020-04-03"	"2020-04-12"	"IA"	20	0.268008547872234
"612"	"2020-04-04"	"2020-04-13"	"IA"	20	0.310905631923944
"613"	"2020-04-05"	"2020-04-14"	"IA"	20	0.361937430581935
"614"	"2020-04-06"	"2020-04-15"	"IA"	20	0.400333285207826
"615"	"2020-04-07"	"2020-04-16"	"IA"	20	0.430056513007782
"616"	"2020-04-08"	"2020-04-17"	"IA"	20	0.427428729738535
"617"	"2020-04-09"	"2020-04-18"	"IA"	20	0.415732752943913
"618"	"2020-04-10"	"2020-04-19"	"IA"	20	0.405966609005795
"619"	"2020-04-11"	"2020-04-20"	"IA"	20	0.396715702796979
"620"	"2020-04-12"	"2020-04-21"	"IA"	20	0.396609176167571
"621"	"2020-04-13"	"2020-04-22"	"IA"	20	0.387038300773179
"622"	"2020-04-14"	"2020-04-23"	"IA"	20	0.373696458320589
"623"	"2020-04-15"	"2020-04-24"	"IA"	20	0.339609124669169
"624"	"2020-04-16"	"2020-04-25"	"IA"	20	0.310321635958991
"625"	"2020-04-17"	"2020-04-26"	"IA"	20	0.292742205020207
"626"	"2020-04-18"	"2020-04-27"	"IA"	20	0.2738710683241
"627"	"2020-03-14"	"2020-03-23"	"ID"	20	0.895007119709738
"628"	"2020-03-15"	"2020-03-24"	"ID"	20	0.399957749339722
"629"	"2020-03-16"	"2020-03-25"	"ID"	20	0.223346790668914
"630"	"2020-03-17"	"2020-03-26"	"ID"	20	0.206827363998597
"631"	"2020-03-18"	"2020-03-27"	"ID"	20	0.169666997466243
"632"	"2020-03-19"	"2020-03-28"	"ID"	20	0.199363227389811
"633"	"2020-03-20"	"2020-03-29"	"ID"	20	0.250353454356374
"634"	"2020-03-21"	"2020-03-30"	"ID"	20	0.292392531550261
"635"	"2020-03-22"	"2020-03-31"	"ID"	20	0.331248027746384
"636"	"2020-03-23"	"2020-04-01"	"ID"	20	0.300166368216847
"637"	"2020-03-24"	"2020-04-02"	"ID"	20	0.174917950032694
"638"	"2020-03-25"	"2020-04-03"	"ID"	20	0.0797450063451435
"639"	"2020-03-26"	"2020-04-04"	"ID"	20	0.00898732091831511
"640"	"2020-03-27"	"2020-04-05"	"ID"	20	0
"641"	"2020-03-28"	"2020-04-06"	"ID"	20	0
"642"	"2020-03-29"	"2020-04-07"	"ID"	20	0
"643"	"2020-03-30"	"2020-04-08"	"ID"	20	0
"644"	"2020-03-31"	"2020-04-09"	"ID"	20	0
"645"	"2020-04-01"	"2020-04-10"	"ID"	20	0
"646"	"2020-04-02"	"2020-04-11"	"ID"	20	0.00879095696074
"647"	"2020-04-03"	"2020-04-12"	"ID"	20	0.107990466479363
"648"	"2020-04-04"	"2020-04-13"	"ID"	20	0.13632579785436
"649"	"2020-04-05"	"2020-04-14"	"ID"	20	0.0932527659915988
"650"	"2020-04-06"	"2020-04-15"	"ID"	20	0.10802522120303
"651"	"2020-04-07"	"2020-04-16"	"ID"	20	0.0782725113349891
"652"	"2020-04-08"	"2020-04-17"	"ID"	20	0.0275174041197151
"653"	"2020-04-09"	"2020-04-18"	"ID"	20	0.149301945114524
"654"	"2020-04-10"	"2020-04-19"	"ID"	20	0.149898158117406
"655"	"2020-04-11"	"2020-04-20"	"ID"	20	0.0890227565895767
"656"	"2020-04-12"	"2020-04-21"	"ID"	20	0.0412722273071254
"657"	"2020-04-13"	"2020-04-22"	"ID"	20	0.00718519263484946
"658"	"2020-04-14"	"2020-04-23"	"ID"	20	0
"659"	"2020-04-15"	"2020-04-24"	"ID"	20	0.0970552086030858
"660"	"2020-04-16"	"2020-04-25"	"ID"	20	0.075661811099362
"661"	"2020-04-17"	"2020-04-26"	"ID"	20	0.119153230947367
"662"	"2020-04-18"	"2020-04-27"	"ID"	20	0.0844298054282505
"663"	"2020-01-24"	"2020-02-02"	"IL"	20	0
"664"	"2020-01-25"	"2020-02-03"	"IL"	20	0.298039910639661
"665"	"2020-01-26"	"2020-02-04"	"IL"	20	0.0771800962055698
"666"	"2020-01-27"	"2020-02-05"	"IL"	20	0
"667"	"2020-01-28"	"2020-02-06"	"IL"	20	0
"668"	"2020-01-29"	"2020-02-07"	"IL"	20	0
"669"	"2020-01-30"	"2020-02-08"	"IL"	20	0
"670"	"2020-01-31"	"2020-02-09"	"IL"	20	0
"671"	"2020-02-01"	"2020-02-10"	"IL"	20	0
"672"	"2020-02-02"	"2020-02-11"	"IL"	20	0
"673"	"2020-02-03"	"2020-02-12"	"IL"	20	0
"674"	"2020-02-04"	"2020-02-13"	"IL"	20	0
"675"	"2020-02-05"	"2020-02-14"	"IL"	20	0
"676"	"2020-02-06"	"2020-02-15"	"IL"	20	0
"677"	"2020-02-07"	"2020-02-16"	"IL"	20	0
"678"	"2020-02-08"	"2020-02-17"	"IL"	20	0
"679"	"2020-02-09"	"2020-02-18"	"IL"	20	0
"680"	"2020-02-10"	"2020-02-19"	"IL"	20	0
"681"	"2020-02-11"	"2020-02-20"	"IL"	20	0
"682"	"2020-02-12"	"2020-02-21"	"IL"	20	0
"683"	"2020-02-13"	"2020-02-22"	"IL"	20	0
"684"	"2020-02-14"	"2020-02-23"	"IL"	20	0
"685"	"2020-02-15"	"2020-02-24"	"IL"	20	0
"686"	"2020-02-16"	"2020-02-25"	"IL"	20	0
"687"	"2020-02-17"	"2020-02-26"	"IL"	20	0
"688"	"2020-02-18"	"2020-02-27"	"IL"	20	0
"689"	"2020-02-19"	"2020-02-28"	"IL"	20	0
"690"	"2020-02-20"	"2020-02-29"	"IL"	20	0.125852504860831
"691"	"2020-02-21"	"2020-03-01"	"IL"	20	0.272988866378194
"692"	"2020-02-22"	"2020-03-02"	"IL"	20	0.388006240514526
"693"	"2020-02-23"	"2020-03-03"	"IL"	20	0.577758227879169
"694"	"2020-02-24"	"2020-03-04"	"IL"	20	0.708478849361883
"695"	"2020-02-25"	"2020-03-05"	"IL"	20	0.818275877832035
"696"	"2020-02-26"	"2020-03-06"	"IL"	20	0.880381003206617
"697"	"2020-02-27"	"2020-03-07"	"IL"	20	0.948666484128196
"698"	"2020-02-28"	"2020-03-08"	"IL"	20	0.995535444035149
"699"	"2020-02-29"	"2020-03-09"	"IL"	20	1.02446822009844
"700"	"2020-03-01"	"2020-03-10"	"IL"	20	1.04913211036279
"701"	"2020-03-02"	"2020-03-11"	"IL"	20	1.08891136445788
"702"	"2020-03-03"	"2020-03-12"	"IL"	20	1.14125333808667
"703"	"2020-03-04"	"2020-03-13"	"IL"	20	1.18115542380898
"704"	"2020-03-05"	"2020-03-14"	"IL"	20	1.20476010766506
"705"	"2020-03-06"	"2020-03-15"	"IL"	20	1.20871798208382
"706"	"2020-03-07"	"2020-03-16"	"IL"	20	1.2034833878966
"707"	"2020-03-08"	"2020-03-17"	"IL"	20	1.05990149194295
"708"	"2020-03-09"	"2020-03-18"	"IL"	20	0.942130622187897
"709"	"2020-03-10"	"2020-03-19"	"IL"	20	0.847747643455813
"710"	"2020-03-11"	"2020-03-20"	"IL"	20	0.776293837573962
"711"	"2020-03-12"	"2020-03-21"	"IL"	20	0.72023859489412
"712"	"2020-03-13"	"2020-03-22"	"IL"	20	0.675932402134684
"713"	"2020-03-14"	"2020-03-23"	"IL"	20	0.63238358607253
"714"	"2020-03-15"	"2020-03-24"	"IL"	20	0.586569198454383
"715"	"2020-03-16"	"2020-03-25"	"IL"	20	0.526939409766824
"716"	"2020-03-17"	"2020-03-26"	"IL"	20	0.475070902762371
"717"	"2020-03-18"	"2020-03-27"	"IL"	20	0.436035981467996
"718"	"2020-03-19"	"2020-03-28"	"IL"	20	0.395537292752546
"719"	"2020-03-20"	"2020-03-29"	"IL"	20	0.359016755503398
"720"	"2020-03-21"	"2020-03-30"	"IL"	20	0.320952210905097
"721"	"2020-03-22"	"2020-03-31"	"IL"	20	0.29500409428582
"722"	"2020-03-23"	"2020-04-01"	"IL"	20	0.257997870878538
"723"	"2020-03-24"	"2020-04-02"	"IL"	20	0.221515975757498
"724"	"2020-03-25"	"2020-04-03"	"IL"	20	0.191492799429582
"725"	"2020-03-26"	"2020-04-04"	"IL"	20	0.185916974011117
"726"	"2020-03-27"	"2020-04-05"	"IL"	20	0.164056804307014
"727"	"2020-03-28"	"2020-04-06"	"IL"	20	0.138267302053172
"728"	"2020-03-29"	"2020-04-07"	"IL"	20	0.143570444798298
"729"	"2020-03-30"	"2020-04-08"	"IL"	20	0.105493182508498
"730"	"2020-03-31"	"2020-04-09"	"IL"	20	0.0863789556328534
"731"	"2020-04-01"	"2020-04-10"	"IL"	20	0.0656404729962058
"732"	"2020-04-02"	"2020-04-11"	"IL"	20	0.0341249877047054
"733"	"2020-04-03"	"2020-04-12"	"IL"	20	0.0265448407775652
"734"	"2020-04-04"	"2020-04-13"	"IL"	20	0.0342637320493099
"735"	"2020-04-05"	"2020-04-14"	"IL"	20	0.0202393458095363
"736"	"2020-04-06"	"2020-04-15"	"IL"	20	0.0123068187001406
"737"	"2020-04-07"	"2020-04-16"	"IL"	20	0.0178829566449411
"738"	"2020-04-08"	"2020-04-17"	"IL"	20	0.0381034972648944
"739"	"2020-04-09"	"2020-04-18"	"IL"	20	0.0599858632176442
"740"	"2020-04-10"	"2020-04-19"	"IL"	20	0.0936819611259651
"741"	"2020-04-11"	"2020-04-20"	"IL"	20	0.12000594934264
"742"	"2020-04-12"	"2020-04-21"	"IL"	20	0.152452690907569
"743"	"2020-04-13"	"2020-04-22"	"IL"	20	0.150304344999009
"744"	"2020-04-14"	"2020-04-23"	"IL"	20	0.139140702304118
"745"	"2020-04-15"	"2020-04-24"	"IL"	20	0.126653462594358
"746"	"2020-04-16"	"2020-04-25"	"IL"	20	0.107432884451332
"747"	"2020-04-17"	"2020-04-26"	"IL"	20	0.113447446461889
"748"	"2020-04-18"	"2020-04-27"	"IL"	20	0.111531882333928
"749"	"2020-03-06"	"2020-03-15"	"IN"	20	1.33322962482218
"750"	"2020-03-07"	"2020-03-16"	"IN"	20	0.31217663547888
"751"	"2020-03-08"	"2020-03-17"	"IN"	20	0.0410674817367147
"752"	"2020-03-09"	"2020-03-18"	"IN"	20	0
"753"	"2020-03-10"	"2020-03-19"	"IN"	20	0.045849336724723
"754"	"2020-03-11"	"2020-03-20"	"IN"	20	0.0636837859315586
"755"	"2020-03-12"	"2020-03-21"	"IN"	20	0.0867540376476623
"756"	"2020-03-13"	"2020-03-22"	"IN"	20	0.21148222246832
"757"	"2020-03-14"	"2020-03-23"	"IN"	20	0.289271682034024
"758"	"2020-03-15"	"2020-03-24"	"IN"	20	0.35695519164328
"759"	"2020-03-16"	"2020-03-25"	"IN"	20	0.406177161749719
"760"	"2020-03-17"	"2020-03-26"	"IN"	20	0.463125129401064
"761"	"2020-03-18"	"2020-03-27"	"IN"	20	0.508068965871914
"762"	"2020-03-19"	"2020-03-28"	"IN"	20	0.525527235431254
"763"	"2020-03-20"	"2020-03-29"	"IN"	20	0.509004259033325
"764"	"2020-03-21"	"2020-03-30"	"IN"	20	0.440303855224973
"765"	"2020-03-22"	"2020-03-31"	"IN"	20	0.399151125486202
"766"	"2020-03-23"	"2020-04-01"	"IN"	20	0.346986026659705
"767"	"2020-03-24"	"2020-04-02"	"IN"	20	0.301744394928449
"768"	"2020-03-25"	"2020-04-03"	"IN"	20	0.255131639233601
"769"	"2020-03-26"	"2020-04-04"	"IN"	20	0.275933081895961
"770"	"2020-03-27"	"2020-04-05"	"IN"	20	0.198514318626299
