fips,Asthma,COPD,Current.Smoker.Status,Diabetes,Kidney.Disease,Percent.of.pop.AIAN,HIV.Prevalence,Adult.Obesity,Percent.of.pop.65.,Avg.Res.Per.Day,Heart.Disease,Cancer,Organ.Transplant.Pct,f0886817,f0892117,f1256517,f0913917,f0913317,f1330917,f1130917,f1266417,f0931717,f0932017,f1321418,f1321818,f1321918,f1322018,f1525319,f1331817,f1392917,f1393717,f1198418,f1484010,f1348310,f0453110,f0453210,f0453310,f1332610,f1332710,f0453510,f1332810,f0453610,f1463510,f1433613,f1433713,f1491610,f1139619,f1319118,f1419612,f1193515,f1193615,f1194115,f1433913,f1434013,f1434113,f1434213,f1434313,f1434413,f1322317,f1440813,f1408416,f1547217,f1546116,f0679218,f0679418,f0679518,f1461311,f1461413,f1351510,f1492110,HPSA.Score,HPSA.Designation.Population,HPSA.Estimated.Underserved.Population,Total.workers
27039,8.029643574,4.074002448,14.9451858,8.589186781,2.184093023,0.004226994,30,0.369,14,17.08074376,6.874632137,14.2260153,0.000537301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20822,2460,36.4,19294,60,54,90,4,312,273,915,19172,420,0,48.2,1258,3600,3773,NA,NA,155,188,240,469,1570,3052,2171,1202,5.7,1252,16965,NA,11834,352,3,158700,639,7947,47.8,0,0,0,506.8398974
27041,8.318351642,4.412333651,15.3989786,8.823025215,2.293902958,0.002311642,44.6,0.328,22,61.75045904,6.874632137,14.2260153,0.000537301,2,115,1,8,0,0,0,0,8,1,2,0,2,2,0,10,5,0,37964,7069,43.1,35186,150,105,164,4,73,327,341,35668,380,3,47.2,2866,10875,7904,NA,28,432,853,702,1567,3707,5677,3669,2707,8.4,2380,27894,NA,20604,581,2.8,188400,737,19905,43.2,0,0,0,481.7608465
27043,8.714601082,4.992722424,16.37647974,9.35905993,2.489278465,0.002302821,42.7,0.327,22.6,30.24468494,6.874632137,14.2260153,0.000537301,1,25,1,4,0,0,0,0,0,0,1,0,0,1,0,3,1,0,13758,3179,46,14042,47,62,43,0,225,134,817,13736,317,2,22.4,1078,3841,3689,NA,16,188,435,302,695,1637,2172,1004,1618,11.5,1357,9755,NA,7006,243,3.5,85600,585,7090,22.5,0,0,0,761.5977598
27045,8.583045583,4.716224689,15.85185855,9.073863347,2.392309009,0.000430869,40.7,0.286,20.3,30.4230854,6.874632137,14.2260153,0.000537301,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21058,4000,42.8,20497,49,22,71,0,54,173,207,20659,312,149,6.7,1328,5106,4145,NA,15,232,438,435,792,2123,2989,1837,2113,11.3,1266,15283,NA,11534,357,3.1,140100,606,9732,6.4,9,20409,2647,710.5653338
27047,8.821797415,5.15319841,16.64796647,9.500039074,2.539304345,0.001932779,35.1,0.357,21.8,52.9323265,6.874632137,14.2260153,0.000537301,1,69,1,12,0,0,0,0,0,0,0,0,0,1,0,10,2,0,30444,6309,44.2,29121,231,68,238,18,1061,518,2750,28505,1492,31,57.2,2246,7997,7711,NA,20,371,741,639,1332,3575,4577,2094,3526,11.8,3009,21892,NA,16044,512,3.2,104800,642,14231,58.6,0,0,0,1059.679048
27049,8.375687472,4.42019034,15.3157146,8.789143141,2.305675783,0.010169418,36.1,0.324,18.6,55.62572971,6.874632137,14.2260153,0.000537301,2,37,1,4,0,0,0,0,0,0,3,0,0,1,0,6,3,0,46403,7594,41.9,43684,445,533,274,17,511,719,1342,44841,1304,54,53,3438,10872,7766,NA,24,479,882,880,1750,4335,6064,5434,3650,10.8,2210,35078,NA,26823,737,2.7,179200,779,20337,55.6,0,0,0,952.2731082
27051,8.676676325,5.025036646,16.54536049,9.449843191,2.495686041,0.004041765,183.1,0.331,23.1,4.956098372,6.874632137,14.2260153,0.000537301,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6021,1334,46.5,5864,19,9,14,1,42,69,94,5924,70,0,0,448,1743,1525,NA,NA,69,111,134,222,738,909,422,534,10.6,470,4250,NA,3303,131,4,101500,580,3324,0,0,0,0,NA
27053,8.465665086,4.454968836,15.26599251,8.750496537,2.311729146,0.005726529,406.2,0.226,13.3,73.19955856,6.874632137,14.2260153,0.000537301,13,4131,7,196,103,30,151,21,1456,30,37,0,24,12,34,168,211,46,1259428,130814,35.9,856834,136262,10591,71905,506,38878,37449,77676,1074749,169928,3548,97.8,48593,204695,264933,132,433,8663,25981,19603,38568,94933,146416,173603,129217,11.5,117691,1010874,NA,703310,17457,2.5,229200,1031,509469,98.1,0,0,0,1174.356373
27055,8.204440696,4.318606094,15.28799238,8.779463547,2.277431447,0.002250442,31.5,0.289,20.2,31.32976822,6.874632137,14.2260153,0.000537301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18578,3307,43.8,18570,101,33,89,2,12,220,132,18895,200,19,42.6,1279,4748,3401,NA,NA,183,371,372,729,2054,2930,1658,1398,8.9,990,13977,NA,10460,299,2.9,159000,677,8601,41.7,0,0,0,478.1842652
27057,8.668329053,4.921762539,16.26117131,9.288296583,2.459872062,0.020947177,34.2,0.34,24.5,35.15276441,6.874632137,14.2260153,0.000537301,1,25,1,5,0,0,0,0,0,0,0,1,0,1,0,4,4,0,21332,4245,46.4,19314,48,557,50,2,92,365,327,20101,242,0,16.6,1912,6197,5601,NA,11,205,346,500,952,2351,3006,1603,2387,10.8,2266,14537,NA,9851,490,5,174300,648,14622,12.5,13,6735,3930,280.5004985
27059,8.163442525,4.222593064,15.11792726,8.680968178,2.237018054,0.002925027,65.4,0.34,15,58.79218849,6.874632137,14.2260153,0.000537301,1,73,1,6,0,0,0,0,0,0,0,0,0,0,0,5,2,0,39966,4680,37.6,36319,245,174,309,19,134,616,582,37234,580,0,37.7,2712,8051,8746,NA,24,314,527,475,984,3208,5484,3893,3089,7.1,2696,31651,NA,21134,788,3.7,164900,914,15321,38,0,0,0,322.7922849
27061,8.901737841,5.149815687,16.55917874,9.445901866,2.527234173,0.035462248,44.2,0.332,22,55.93265616,6.874632137,14.2260153,0.000537301,3,150,1,2,0,0,0,0,0,0,4,0,1,0,3,2,1,0,45108,8574,45.4,42195,144,1568,142,12,74,923,417,44641,457,4,20.6,3977,12729,12512,14,36,524,961,1208,2181,5018,6587,3401,4955,12.6,4971,32131,NA,21820,1175,5.4,155500,655,27065,15.9,0,0,0,NA
27063,8.378237979,4.602761209,15.82569081,9.049712924,2.354629742,0.000995322,142.6,0.288,20.8,32.50200656,6.874632137,14.2260153,0.000537301,1,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9911,2044,44.1,9830,47,24,140,1,120,104,277,9989,255,3,30.9,681,2480,1997,NA,NA,101,160,191,485,1151,1525,838,839,7.7,656,7350,NA,5733,167,2.9,104100,629,4990,31.5,11,10097,5022,713.7372678
27065,8.715752668,5.083817327,16.58516641,9.457296113,2.517809959,0.008310422,51.8,0.332,19.7,35.31753187,6.874632137,14.2260153,0.000537301,1,25,1,3,0,0,0,0,0,0,1,0,0,0,0,4,1,0,16207,2659,42.1,15754,55,90,53,3,34,250,214,16025,150,2,22.6,1347,4207,4572,NA,14,159,306,428,663,1741,2101,1114,1485,11.6,1734,11778,NA,8934,489,5.5,137300,789,7849,21.8,6,15919,1919,153.3634758
27067,8.663161352,4.923236116,16.23963287,9.260122776,2.456960229,0.002016035,79.8,0.279,17.9,109.9097826,6.874632137,14.2260153,0.000537301,2,180,1,8,0,0,0,0,8,1,3,0,2,2,0,7,3,0,42855,6832,39.5,39206,984,130,172,19,1221,507,4710,37529,3508,71,55.5,2258,10233,11685,NA,15,375,984,717,1620,4005,5903,3536,4431,11.3,4975,31932,NA,24821,726,2.9,160800,709,19476,53.2,0,0,0,961.1695583
27069,8.656612518,4.933499761,16.31884376,9.320740564,2.463103201,0.003689186,NA,0.3,23.4,24.1258348,6.874632137,14.2260153,0.000537301,1,75,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4248,1029,48.2,4484,11,4,16,0,12,25,69,4483,113,0,0,282,1223,1058,NA,NA,63,94,132,156,499,650,360,389,11.2,222,3013,NA,2346,69,2.9,72600,554,2605,0,15,4302,2814,NA
27071,9.14912499,5.409937788,16.85008968,9.604027632,2.620418518,0.036064537,NA,0.288,23.3,41.38734881,6.874632137,14.2260153,0.000537301,1,25,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,12440,2604,46.4,12593,78,311,44,3,25,257,147,13164,758,14,53,1060,3886,3275,NA,NA,146,398,525,637,1393,1752,924,1559,17.1,1369,8652,NA,5956,362,6.1,101400,595,7900,45.3,0,0,0,NA
27073,8.500975463,4.812486828,16.25786843,9.29608159,2.422486828,0.002067031,NA,0.351,26.2,41.34138311,6.874632137,14.2260153,0.000537301,2,88,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,6658,1726,48.9,7087,17,17,29,3,45,61,108,7151,185,0,0,534,1937,1415,NA,NA,85,131,231,385,830,1016,578,641,9.3,414,4566,NA,3528,128,3.6,83000,560,3692,0,9,2113,395,843.0112742
27075,8.34147933,4.412196728,15.41146094,8.835754671,2.288753025,0.005771596,NA,0.275,25.1,44.43895638,6.874632137,14.2260153,0.000537301,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10658,2428,48.3,10616,16,51,31,0,15,137,80,10786,245,12,33,978,3307,2042,NA,NA,143,265,171,440,1405,1672,1129,869,9.3,553,7411,NA,5478,172,3.1,157700,644,7681,22.6,0,0,0,NA
27077,8.527613213,4.902155035,16.35566862,9.348902504,2.470580714,0.002887897,0,0.292,22.6,17.84221068,6.874632137,14.2260153,0.000537301,1,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3758,821,48.7,3874,14,28,33,0,13,83,35,4010,45,0,0,343,1124,1043,NA,NA,48,37,109,207,456,552,172,358,7.4,239,2641,NA,2405,91,3.8,117000,623,3672,0,13,3842,2092,91.39001673
27079,8.336911754,4.396048416,15.37661267,8.823248431,2.286589581,0.001929743,43.4,0.348,16.8,25.60694871,6.874632137,14.2260153,0.000537301,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28494,3976,39.8,26443,94,81,161,5,610,309,1444,26259,824,65,37.8,1835,5535,4704,NA,11,231,315,531,831,2353,3903,2911,2145,8.8,1692,21963,NA,15962,662,4.1,176500,779,12416,35.3,0,0,0,523.145032
27081,8.616868669,4.89676013,16.28456042,9.311188495,2.455137482,0.00718416,NA,0.282,24.6,23.44216418,6.874632137,14.2260153,0.000537301,2,92,1,1,1,0,0,0,0,0,1,4,0,1,0,1,1,0,5673,1444,46.2,5777,8,9,14,0,43,45,72,5824,40,0,0,425,1564,1112,NA,NA,80,168,148,313,587,837,431,578,11.4,354,3989,NA,3269,98,3,92500,596,3108,0,0,0,0,532.5166705
27083,8.884721477,5.123539075,16.45333089,9.387131008,2.52824876,0.00259298,52.2,0.313,15,53.1367444,6.874632137,14.2260153,0.000537301,2,136,1,2,2,0,0,0,0,0,4,2,2,2,0,5,3,0,25629,3519,34.1,23360,587,114,679,7,708,402,1541,24316,1640,19,52.1,1362,5049,5868,NA,13,232,504,599,1015,2510,3280,2152,3027,13.7,2589,19895,NA,14818,426,2.9,133700,621,11098,50.7,0,0,0,855.2016362
27085,8.404223997,4.540751171,15.61605029,8.937602856,2.334983633,0.001898116,70.3,0.349,17.9,77.79163734,6.874632137,14.2260153,0.000537301,2,184,1,6,0,0,0,0,0,0,0,0,1,0,0,7,2,0,35873,5603,39.1,35159,199,101,267,17,547,361,1811,34840,1034,62,53.4,2499,7899,7166,NA,19,350,550,600,1268,3515,5743,3084,2733,8.4,1815,27662,NA,19500,610,3.1,148300,777,15760,55.3,0,0,0,695.7955846
27087,9.829419535,6.416526512,18.47212093,10.43914419,2.943188837,0.389938249,NA,0.387,17.3,14.97286163,6.874632137,14.2260153,0.000537301,1,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5519,855,37.4,2713,11,2215,3,1,3,467,99,5314,41,3,0,343,984,2717,NA,NA,66,153,146,293,512,555,288,1152,22.7,1629,4104,NA,2329,106,4.6,97300,567,2786,0,17,5396,5396,NA
27089,8.312444636,4.53029026,15.75958504,9.03515158,2.337207052,0.00266184,NA,0.381,20.6,12.48216085,6.874632137,14.2260153,0.000537301,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9390,1816,44.1,9119,26,43,19,3,148,81,337,9102,164,0,0,566,2259,1740,NA,NA,83,175,218,341,989,1470,760,873,7.8,506,6915,NA,5440,315,5.8,93500,565,4812,0,15,9318,9318,1281.485001
27091,8.781126832,4.891312093,16.02887877,9.165874389,2.447464373,0.001152074,83.3,0.324,22.4,41.45724088,6.874632137,14.2260153,0.000537301,1,23,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,19785,4317,45.5,20142,64,59,104,6,277,188,744,20096,344,2,46,1445,5578,5160,NA,18,264,481,433,833,2315,2990,1633,2174,11.3,1954,14132,NA,10303,323,3.1,105400,593,10009,47,11,19881,8331,663.654112
27093,8.293880327,4.48612144,15.62150673,8.950551998,2.325127401,0.00077993,52.4,0.329,18.9,39.18869528,6.874632137,14.2260153,0.000537301,1,38,1,3,0,0,0,0,0,0,1,1,0,0,0,4,0,0,23141,3835,41.2,22663,77,44,59,13,272,172,767,22533,534,54,34.5,1642,5407,4933,NA,13,225,444,427,796,1994,3513,1990,2070,8.3,1531,17484,NA,13143,458,3.5,157200,714,10674,32.8,0,0,0,625.6404047
27095,8.852014952,5.177218356,16.70557402,9.525029228,2.537058098,0.048429726,66.1,0.307,17.8,60.05034295,6.874632137,14.2260153,0.000537301,2,108,1,4,0,0,0,0,0,0,1,2,0,1,0,6,2,0,26139,4206,39.4,23778,97,1571,83,7,78,483,377,25720,385,11,29.2,2144,6644,7483,NA,20,302,548,506,1096,2523,3623,1820,2782,11.5,2186,19313,NA,12788,619,4.8,140900,735,12750,27.1,0,0,0,211.3789666
27097,8.692007747,4.997672846,16.43838421,9.39050724,2.487367887,0.001942396,51.2,0.324,18.5,45.97060687,6.874632137,14.2260153,0.000537301,1,25,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,33169,5325,40.6,32426,131,66,101,11,104,359,402,32796,377,11,27.2,2602,7902,8007,NA,16,309,619,933,1497,3197,4596,2485,3413,11.4,2599,24981,NA,17576,823,4.7,153300,689,15731,26.2,0,0,0,965.724251
27099,8.868437508,5.186740545,16.65541897,9.498853521,2.549645952,0.001515075,173.2,0.316,18.3,42.79707544,6.874632137,14.2260153,0.000537301,1,69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40011,6818,39.2,35495,818,97,649,40,1336,728,4138,35025,3448,159,64.1,2402,8808,10640,NA,26,418,664,878,2186,3605,4983,3208,4142,13,4375,29562,NA,20450,547,2.7,111700,704,17027,65.1,0,0,0,987.4663957
27101,8.287903324,4.476016072,15.628601,8.955833435,2.318140752,0.001676045,NA,0.324,25,12.2384298,6.874632137,14.2260153,0.000537301,1,18,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,8276,1951,46.8,8435,25,11,78,2,103,71,242,8483,226,8,0,650,2299,1565,NA,NA,102,137,252,353,942,1252,777,672,8.2,449,5848,NA,4906,182,3.7,98600,601,4556,0,15,8303,8303,516.6045455
27103,8.338274578,4.396000318,15.31275151,8.794975183,2.300866052,0.000296007,49.5,0.278,15.1,28.25987717,6.874632137,14.2260153,0.000537301,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,34220,3917,34.1,30666,667,99,431,1,397,466,1226,31501,1509,33,74.4,1807,6380,5733,NA,11,231,556,513,1067,2901,4616,3009,2778,11.3,2348,25191,NA,20756,456,2.2,170400,829,12873,74,0,0,0,641.9681934
27105,9.136796974,5.563976461,17.332842,9.858694596,2.660032693,0.003983699,113.2,0.334,15.6,30.56433931,6.874632137,14.2260153,0.000537301,1,48,1,5,0,2,0,0,0,0,1,0,1,1,1,4,1,0,21924,3420,37.5,16206,743,111,1168,10,2746,394,4820,16558,4352,175,59,1029,4096,5905,NA,NA,169,534,531,848,1792,2730,1482,2768,15.8,2033,16095,NA,11284,296,2.6,106900,690,8535,54.6,0,0,0,697.5280192
27107,8.643297356,4.888944158,16.24295636,9.27618489,2.442013139,0.025308736,NA,0.36,21.2,20.75754524,6.874632137,14.2260153,0.000537301,1,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6475,1465,45.2,6455,13,109,25,0,92,158,276,6576,126,18,0,438,1701,2019,NA,NA,106,152,205,262,671,986,457,818,12,700,4824,NA,3379,145,4.3,83200,555,3421,0,16,6491,6491,1251.594833
27109,8.246697037,4.217017546,14.95077202,8.587975231,2.237974237,0.001822755,157.1,0.271,14.6,51.39033412,6.874632137,14.2260153,0.000537301,3,1337,1,97,49,20,0,0,4,1,5,0,0,3,0,236,64,0,156277,18133,36.3,123605,6870,353,7806,65,2368,3181,6081,138167,16350,395,83.4,8787,28046,27567,10,57,1052,2445,2030,4146,11566,19200,20417,12737,9.1,11593,125122,NA,87757,2009,2.3,173000,884,60495,84.5,0,0,0,848.0686305
27111,8.477065431,4.669016428,15.90922108,9.109091547,2.374948224,0.005035177,28.7,0.312,22.8,64.96126966,6.874632137,14.2260153,0.000537301,3,245,0,0,0,0,0,0,9,2,4,4,0,1,0,2,2,0,58812,12032,46.3,55080,430,279,271,34,510,699,1490,55813,1509,134,26.4,4482,16456,13339,15,35,669,1248,1463,2327,6047,8309,4906,5895,9.4,4115,41374,NA,31441,1128,3.6,164900,656,35594,20.4,0,0,0,1559.87966
27113,8.49849376,4.703887534,15.89842275,9.098411993,2.39652991,0.017413988,NA,0.265,17.5,46.23686728,6.874632137,14.2260153,0.000537301,2,41,0,0,0,0,1,0,15,10,1,0,0,0,0,4,1,0,14178,2212,38.9,13067,192,213,87,1,121,249,380,13550,297,2,63.8,870,3031,3181,NA,NA,133,337,290,715,1429,1947,1165,1423,10.3,1034,11058,NA,8797,369,4.2,115200,627,6297,66.7,13,4228,1888,NA
27115,8.904251758,5.273285599,16.85948323,9.607723777,2.573370568,0.024511655,80.4,0.35,19.4,17.10923361,6.874632137,14.2260153,0.000537301,1,31,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,29483,4856,41.6,27347,597,921,131,8,188,558,723,29027,452,19,10.7,2404,7313,7813,NA,23,298,881,617,1271,2874,3456,1653,3355,13.6,2942,20220,NA,14850,720,4.8,141200,713,17276,9.3,16,10004,9426,322.1951538
27117,8.785545313,5.111563749,16.64246335,9.494685695,2.515048867,0.012520414,NA,0.317,20.4,57.48364944,6.874632137,14.2260153,0.000537301,1,18,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,9047,1901,42.3,8975,56,100,69,0,216,180,355,9241,560,91,42.7,586,2133,2332,NA,NA,123,268,236,459,1091,1342,623,856,11.8,803,6471,NA,4971,143,2.9,92300,594,4483,44.8,0,0,0,413.2221635
27119,8.722110721,4.893406622,16.0596889,9.17983428,2.458083221,0.012788452,65.2,0.394,17.8,32.07782034,6.874632137,14.2260153,0.000537301,2,123,1,2,0,0,0,0,0,0,2,2,0,1,0,2,1,0,31529,5220,39.8,29495,270,453,218,2,497,665,1720,29880,1144,21,51.5,2104,6955,8640,NA,20,346,753,866,1355,2730,4088,2817,3536,12.4,3497,23761,NA,16786,615,3.7,136700,689,14610,46.5,12,11155,11155,3172.663888
27121,8.265515095,4.44807896,15.58349837,8.933699954,2.310748723,0.002094718,75.6,0.306,23.4,36.24772542,6.874632137,14.2260153,0.000537301,1,19,0,0,2,0,0,0,0,0,1,3,0,1,0,2,0,0,11097,2338,45.9,10766,38,24,39,2,29,97,95,10900,114,3,0,794,2969,2506,NA,NA,122,258,213,451,1199,1715,1062,867,7.9,781,7874,NA,6431,166,2.6,150900,659,6435,0,6,10995,215,676.6364171
27123,8.937408863,5.109574722,16.3221212,9.309833197,2.522246541,0.005447901,289.9,0.262,13.7,78.80722297,6.874632137,14.2260153,0.000537301,6,1443,4,87,31,14,47,0,339,14,23,0,7,7,22,65,93,7,550210,61181,34.6,356547,56170,4043,59301,247,14776,17556,36483,472157,83753,2574,99.8,22154,96187,151152,57,212,4211,12422,9289,19638,46297,63675,57183,74390,15,77655,429665,NA,288814,7742,2.7,193700,934,217197,99.8,0,0,0,NA
27125,8.506358832,4.745120785,15.99125063,9.150792652,2.412687469,0.012225549,0,0.367,19.4,1.051056595,6.874632137,14.2260153,0.000537301,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3999,701,41.9,3934,8,52,4,4,27,60,101,3988,61,0,0,230,928,961,NA,NA,30,103,88,159,466,630,272,412,9.4,336,2971,NA,2231,115,5.2,97800,495,1948,0,12,11155,11155,320.7274493
27127,8.732644131,4.974147906,16.35750952,9.343252054,2.469653951,0.045137304,NA,0.347,21,21.42209024,6.874632137,14.2260153,0.000537301,1,25,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,15249,3164,42.6,14305,75,796,507,2,59,315,335,15724,371,3,30.9,972,3708,3522,NA,11,192,328,365,658,1694,2094,1171,1492,11.8,970,10982,NA,7614,274,3.6,92600,617,7272,31.8,0,0,0,1397.480673
27129,8.587465476,4.82632794,16.13810992,9.233728553,2.432762589,0.012635011,57.3,0.34,20.2,20.35988062,6.874632137,14.2260153,0.000537301,1,16,1,0,4,0,0,0,0,0,1,3,0,1,0,2,2,0,14612,3045,44.2,15014,44,91,54,6,356,165,1046,14684,423,14,0,963,3680,3835,NA,13,186,315,333,552,1517,2284,1218,1488,11,1235,10623,NA,8787,345,3.9,95700,599,7355,0,16,14628,10078,2188.980663
27131,8.528479906,4.644518116,15.68367426,8.974943083,2.374021309,0.003527712,102.8,0.261,14.8,52.41991578,6.874632137,14.2260153,0.000537301,2,119,1,4,0,0,0,0,0,0,3,0,1,1,0,4,1,0,66523,7881,35,57275,2072,300,1314,40,1978,1163,5122,59020,4849,39,74.1,3791,12146,11573,NA,28,506,1245,849,2134,4855,8052,5764,6499,11.5,4674,46383,NA,36852,1020,2.8,185200,796,24453,71,0,0,0,962.7140361
27133,8.461382805,4.614936254,15.75545603,9.029748284,2.364534161,0.006799108,77.7,0.247,19.6,52.89003999,6.874632137,14.2260153,0.000537301,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,9414,1835,41.4,9365,59,34,53,1,56,119,197,9490,176,0,47.7,623,2324,1783,NA,NA,115,196,191,429,886,1434,849,859,11,658,7115,NA,5726,132,2.3,128300,631,4262,51,0,0,0,426.0746769
27135,8.501872528,4.665249802,15.85397772,9.078265885,2.374385711,0.015521925,NA,0.349,16.2,35.91358372,6.874632137,14.2260153,0.000537301,1,115,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,15150,2250,40.7,14767,39,201,392,3,17,210,116,15513,574,0,17.7,1053,3217,2742,NA,NA,139,227,275,599,1575,2355,1092,1250,9.2,934,11866,NA,7989,265,3.3,113200,650,7469,17.8,0,0,0,NA
27137,8.980971505,5.191025726,16.49475569,9.413345787,2.551798299,0.017902839,75.4,0.283,18.3,52.52869853,6.874632137,14.2260153,0.000537301,8,1069,5,61,9,10,0,0,0,0,12,2,4,3,7,62,50,0,199754,31816,40.8,186212,2739,4477,1774,64,445,4515,2409,197817,4816,65,62.9,15068,47284,51259,38,141,2093,5635,5190,10272,21015,26985,16565,27827,15.4,19169,148296,NA,101957,3755,3.7,139900,730,103058,56.7,0,0,0,286.9604891
27139,7.833839439,3.622594802,13.97786131,8.070881191,2.044139484,0.007302681,87.2,0.293,10,42.69632508,6.874632137,14.2260153,0.000537301,2,105,0,0,0,0,0,0,0,0,1,0,0,0,1,10,17,0,147381,10016,34.8,112212,3376,1072,7347,97,2886,2938,5771,124157,11928,254,82.8,6494,19210,16943,NA,32,701,1197,1068,2209,6914,14305,22171,5759,5.6,6150,125914,NA,82820,2062,2.5,247600,1130,47124,83.1,0,0,0,455.2061434
27141,8.024172212,3.946844764,14.55203867,8.381232404,2.15429991,0.00501979,55.6,0.302,10.5,56.80870286,6.874632137,14.2260153,0.000537301,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,96036,7307,33.9,83211,1689,439,1131,18,511,1500,1941,86558,2707,48,55.8,5770,14618,14435,NA,34,541,894,487,1489,5430,11073,11808,3931,6.4,4529,79608,NA,51700,1631,3.2,190600,963,32379,56.6,0,0,0,804.8121733
27143,8.277694548,4.482415171,15.67457569,8.983391128,2.319511006,0.002615343,NA,0.393,17.8,20.70977276,6.874632137,14.2260153,0.000537301,1,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15028,2479,40.3,14430,48,30,85,2,451,180,1098,14128,749,12,0,817,3268,3019,NA,NA,148,238,211,505,1541,2213,1285,1128,8.5,929,11275,NA,8473,268,3.2,131300,679,6582,0,15,14858,9958,799.3769795
27145,8.774082085,4.94881349,16.1439904,9.225019479,2.473895315,0.002665493,42.9,0.289,14.1,30.19861969,6.874632137,14.2260153,0.000537301,5,1120,1,41,36,0,90,7,319,101,7,3,4,2,0,26,38,0,159256,18228,33.3,138262,4658,473,2982,61,1871,2335,4190,146452,9696,319,63.1,9562,28628,30087,24,48,1035,3239,2416,5391,13503,20614,13494,16561,13.1,14069,122167,NA,89884,2643,2.9,166400,774,61974,62.1,0,0,0,1727.493634
27147,8.459174548,4.514055639,15.47459543,8.86300177,2.324502516,0.002835642,29.9,0.313,16.5,65.69346293,6.874632137,14.2260153,0.000537301,1,43,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,36803,5270,38.5,34038,1013,86,281,8,640,510,2282,34294,1316,2,69.4,2268,7748,7974,NA,20,315,753,635,1348,3244,5110,3360,3392,9.9,3439,28859,NA,20563,605,2.9,150500,758,15343,69.5,0,0,0,630.1882272
27149,8.976623335,5.136136123,16.33564151,9.331770239,2.538995984,0.012060507,NA,0.313,17.1,44.8620913,6.874632137,14.2260153,0.000537301,1,25,1,4,0,0,0,0,0,0,0,1,0,0,0,2,1,0,9753,1597,33.9,9110,76,89,146,5,129,171,337,9389,461,11,52.7,481,1829,1604,NA,NA,80,342,168,332,772,1031,985,893,15.4,529,6755,NA,5457,129,2.4,131500,689,4160,50.7,16,3032,2612,646.7148732
27151,8.881101284,5.202174523,16.64564125,9.492428001,2.559782116,0.000212517,NA,0.375,21.5,25.61345191,6.874632137,14.2260153,0.000537301,2,33,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9345,1966,44.4,9453,49,36,21,3,129,92,350,9433,192,4,32.6,600,2271,2359,NA,10,124,261,278,487,1096,1333,762,1063,12.2,948,6826,NA,5037,184,3.7,92400,615,4835,32.7,15,2931,2406,NA
27153,8.941355567,5.265942426,16.79694085,9.576623527,2.569956031,0.00212766,0,0.371,20.7,36.43051215,6.874632137,14.2260153,0.000537301,2,155,0,0,0,0,0,0,0,0,2,6,0,1,0,3,3,0,24582,4327,41.9,23727,94,87,103,44,516,324,1288,23607,778,158,21.6,1783,5987,6016,NA,15,217,532,492,1193,2731,3318,1511,3221,13,1744,17432,NA,13587,525,3.9,131400,630,12917,18.8,11,8478,3372,1013.372074
27155,8.667858462,4.985138462,16.44801846,9.408443077,2.489169231,0.044650884,0,0.326,25,33.41987071,6.874632137,14.2260153,0.000537301,1,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3308,937,47.6,3352,13,139,4,1,9,40,50,3508,52,2,0,273,981,951,NA,NA,54,78,89,158,471,519,261,416,10.9,430,2270,NA,1760,57,3.2,70900,607,2073,0,0,0,0,NA
