region,date,mean,median,lower_90,upper_90,lower_50,upper_50
"Arlington County, VA",2020-04-06,1.0881479644866565,1.0812196874465485,0.8952659482737864,1.286779854848603,0.9864778284671131,1.1356769906408213
"Arlington County, VA",2020-04-07,1.0861948628777287,1.0804529336774589,0.8973464560690397,1.2687722642839512,0.9774765113527297,1.1245887347144126
"Arlington County, VA",2020-04-08,1.0817472676777429,1.072419202285205,0.8911099607588024,1.2698500807600108,1.0021069368309488,1.1491563966186755
"Arlington County, VA",2020-04-09,1.0789296023550814,1.0716237875747654,0.8949227533684004,1.2741765499125548,0.9634886533520646,1.1098393350848956
"Arlington County, VA",2020-04-10,1.0789272816318451,1.0726754330861934,0.890590435359202,1.2649635071857335,0.9581361502242145,1.110372623477217
"Arlington County, VA",2020-04-11,1.075467990326427,1.0712631236610388,0.8912977230303087,1.2568751258741668,0.9709062377108693,1.1191272928641611
"Arlington County, VA",2020-04-12,1.071975284542409,1.06770457583518,0.8757139149002136,1.2452799375401498,0.9797285432593019,1.1246821870554191
"Arlington County, VA",2020-04-13,1.0691602844973969,1.0660638757468028,0.8848696512001267,1.258021472915669,0.9915108199987382,1.1324257382746588
"Arlington County, VA",2020-04-14,1.0652439824690978,1.0626219144511548,0.9001715623328763,1.2584068125299301,0.9788037412163588,1.1192484867524826
"Arlington County, VA",2020-04-15,1.0608075282160419,1.0579715212909393,0.893002802980234,1.2382758416814532,1.0062194526924928,1.1398843245788925
"Arlington County, VA",2020-04-16,1.056193314683434,1.0535435423907868,0.8629191078452058,1.2118549403419119,0.9805160519464975,1.1155994015184356
"Arlington County, VA",2020-04-17,1.053824325151736,1.0550388950481073,0.8833505643694051,1.2252728729536642,0.977762736317583,1.1123479603788942
"Arlington County, VA",2020-04-18,1.0522884458870332,1.0504198846372577,0.8627244146480169,1.2109899556305723,0.9689217487242803,1.1037998271740759
"Arlington County, VA",2020-04-19,1.049140413066296,1.0455493516533194,0.8547053653846372,1.2103261389873532,0.9815810647600408,1.1112953154431335
"Arlington County, VA",2020-04-20,1.0469176304660541,1.0448459979429128,0.8706288234644707,1.216637790317506,0.9694575337088371,1.1010411147604238
"Arlington County, VA",2020-04-21,1.0438585806697336,1.0381922552613263,0.8603033505118565,1.2075979512417823,0.9686896664148883,1.1013706297126538
"Arlington County, VA",2020-04-22,1.0407306657929751,1.037445686642875,0.8797041412597781,1.2341165441252893,0.9712012072762602,1.1082216625292332
"Arlington County, VA",2020-04-23,1.037586300916841,1.038236949356142,0.8688913331880518,1.2204731361225083,0.965738173597807,1.1022597132468652
"Arlington County, VA",2020-04-24,1.0355399691761855,1.0329235297885135,0.8631264479297938,1.2132762352109316,0.9605303868103324,1.0943636002142636
"Arlington County, VA",2020-04-25,1.032034121584104,1.0331818673245996,0.8631183329189475,1.2198232666804585,0.9568822346339511,1.0873723919754623
"Arlington County, VA",2020-04-26,1.027898256592919,1.0286711138755897,0.8623660401722234,1.216525750720645,0.9805440004130425,1.110600027278802
"Arlington County, VA",2020-04-27,1.0258915533654502,1.027778756437248,0.8594918627821685,1.2061459156742071,0.959493961088003,1.0937053676754476
"Arlington County, VA",2020-04-28,1.0199877224204092,1.0249146623428085,0.8354773179244706,1.1822203290385351,0.9831582472306869,1.1153410596710136
"Arlington County, VA",2020-04-29,1.0146362683778996,1.020990749660582,0.8544480272847056,1.2112353895351633,0.9536716100019362,1.0854704755561404
"Arlington County, VA",2020-04-30,1.012532329732886,1.020047289456079,0.854182868005085,1.2010583706151219,0.9320126012354927,1.0685598440339095
"Arlington County, VA",2020-05-01,1.0089511960106627,1.014085333188401,0.8567547009261529,1.2099607888369255,0.9248570105326647,1.061970625892835
